Month,County,Plan Type,Plan Category,Plan,Plan Name Raw,Enrollees,Suppressed
2007-04-01,Kern,Two-Plan,Medical,Kern Hlth Systems,Kern Hlth Systems,91736.0,False
2007-04-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,60754.0,False
2007-04-01,Los Angeles,Dental,Dental,American Health Guard - Dental,American Health Guard - Dental/LA,17859.0,False
2007-04-01,Los Angeles,Dental,Dental,Care1st Health Plan Dental,Care1st Health Plan Dental,16415.0,False
2007-04-01,Los Angeles,Dental,Dental,Community Dental Svcs Inc (LA),Community Dental Svcs Inc (LA),5268.0,False
2007-04-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,30924.0,False
2007-04-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),5912.0,False
2007-04-01,Los Angeles,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,27742.0,False
2007-04-01,Los Angeles,Dental,Dental,Western Dental Svcs,Western Dental Svcs/LA,52684.0,False
2007-04-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS HlthCare Found/ LA,826.0,False
2007-04-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert) / LA + SCAN Hlth Plan / LA,3918.0,False
2007-04-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,AltaMed Hlth Sr. Buena Care/LA,397.0,False
2007-04-01,Los Angeles,Two-Plan,Medical,Health Net Community Solutions,Health Net / LA,430482.0,False
2007-04-01,Los Angeles,Two-Plan,Medical,L.A. Care Health Plan,LA CARE,737281.0,False
2007-04-01,Marin,Prepaid Health Plan,Medical,Kaiser,Kaiser/Marin,611.0,False
2007-04-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,54525.0,False
2007-04-01,Napa,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Napa,10770.0,False
2007-04-01,Orange,COHS,Medical,CalOPTIMA,CalOPTIMA / Orange,295224.0,False
2007-04-01,Riverside,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,122.0,False
2007-04-01,Riverside,Dental,Dental,Western Dental Svcs (Riverside),Western Dental Svcs (Riverside),247.0,False
2007-04-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/Rvrsd + SCAN Hlth Plan/Rvrsd,1116.0,False
2007-04-01,Riverside,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd,122443.0,False
2007-04-01,Riverside,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,32908.0,False
2007-04-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,50822.0,False
2007-04-01,Sacramento,Dental,Dental,Community Dental Svcs.,Community Dental Svcs./Sacto,13023.0,False
2007-04-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,25266.0,False
2007-04-01,Sacramento,Dental,Dental,Western Dental Svcs,Western Dental Svcs/Sacto,73904.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sac,82063.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Care 1st Healthplan,Care 1st Healthplan,4441.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/Sac,27322.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Kaiser Foundation,Kaiser Foundation/Sac,19942.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,15680.0,False
2007-04-01,Sacramento,Geographic Managed Care,Medical,Western Hlth Adv,Western Hlth Adv/Sac,12259.0,False
2007-04-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sac,179.0,False
2007-04-01,San Bernardino,Dental,Dental,Care1st Health Plan Dental,Care1st Health Plan Dental,196.0,False
2007-04-01,San Bernardino,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,745.0,False
2007-04-01,San Bernardino,Dental,Dental,Western Dental Svcs (San Bernardino),Western Dental Svcs (San Bernardino),525.0,False
2007-04-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/S Ber + SCAN Hlth Plan/San Bern,523.0,False
2007-04-01,San Bernardino,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/S Ber,134146.0,False
2007-04-01,San Bernardino,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,49483.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Blue Cross San Diego GMC,Blue Cross San Diego GMC,26616.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Care 1st Healthplan (SD),Care 1st Healthplan (SD),2966.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Comm Hlth Grp,Comm Hlth Grp/San Diego,70067.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/San Diego,15868.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Kaiser,Kaiser/San Diego,9695.0,False
2007-04-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,44046.0,False
2007-04-01,San Francisco,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/San Fran,931.0,False
2007-04-01,San Francisco,Special Project,Medical,Family Mosaic Prj,Family Mosaic Prj / SF,133.0,False
2007-04-01,San Francisco,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SF,12028.0,False
2007-04-01,San Francisco,Two-Plan,Medical,San Francisco Hlth Plan,San Francisco Hlth Plan,31717.0,False
2007-04-01,San Joaquin,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/San Joaquin,26880.0,False
2007-04-01,San Joaquin,Two-Plan,Medical,Hlth Plan of San Joaquin,Hlth Plan of San Joaquin,57009.0,False
2007-04-01,San Mateo,COHS,Medical,Health Plan of San Mateo,Hlth Plan of San Mateo,50091.0,False
2007-04-01,Santa Barbara,COHS,Medical,Santa Barbara Hlth Authrty,Santa Barbara Hlth Authrty,54346.0,False
2007-04-01,Santa Clara,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SC,32484.0,False
2007-04-01,Santa Clara,Two-Plan,Medical,Santa Clara Family Hlth,Santa Clara Family Hlth,73430.0,False
2007-04-01,Santa Cruz,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Santa Cruz,30913.0,False
2007-04-01,Solano,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Solano,52116.0,False
2007-04-01,Sonoma,Prepaid Health Plan,Medical,Kaiser,Kaiser/Sonoma,1512.0,False
2007-04-01,Stanislaus,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Stanislaus,44975.0,False
2007-04-01,Stanislaus,Two-Plan,Medical,Health Net Community Solutions,Health Net/Stanislaus,13520.0,False
2007-04-01,Tulare,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Tulare,71895.0,False
2007-04-01,Tulare,Two-Plan,Medical,Health Net Community Solutions,Health Net/Tulare,15484.0,False
2007-04-01,Yolo,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Yolo,23916.0,False
2007-04-01,Yolo,Special Project,Medical,Sutter Senior Care,Sutter Senior Care / Yolo,,True
2007-05-01,Alameda,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/Alameda,81.0,False
2007-05-01,Alameda,Special Project,Medical,Cntr Elders Indep,Cntr Elders Indep/Alameda,374.0,False
2007-05-01,Alameda,Two-Plan,Medical,Alameda Alliance for Hlth,Alameda Alliance for Hlth,73535.0,False
2007-05-01,Alameda,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Alameda,27390.0,False
2007-05-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence,20.0,False
2007-05-01,Contra Costa,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/CC,10191.0,False
2007-05-01,Contra Costa,Two-Plan,Medical,Contra Costa Hlth Plan,Contra Costa Hlth Plan,44204.0,False
2007-05-01,Fresno,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Fresno,144142.0,False
2007-05-01,Fresno,Two-Plan,Medical,Health Net Community Solutions,Health Net /Fresno,26953.0,False
2007-05-01,Kern,Two-Plan,Medical,Health Net Community Solutions,Health Net/Kern,22180.0,False
2007-05-01,Kern,Two-Plan,Medical,Kern Hlth Systems,Kern Hlth Systems,92507.0,False
2007-05-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,61428.0,False
2007-05-01,Los Angeles,Dental,Dental,American Health Guard - Dental,American Health Guard - Dental/LA,17903.0,False
2007-05-01,Los Angeles,Dental,Dental,Care1st Health Plan Dental,Care1st Health Plan Dental,16801.0,False
2007-05-01,Los Angeles,Dental,Dental,Community Dental Svcs Inc (LA),Community Dental Svcs Inc (LA),5353.0,False
2007-05-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,31434.0,False
2007-05-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),6045.0,False
2007-05-01,Los Angeles,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,27487.0,False
2007-05-01,Los Angeles,Dental,Dental,Western Dental Svcs,Western Dental Svcs/LA,52955.0,False
2007-05-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS HlthCare Found/ LA,838.0,False
2007-05-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert) / LA + SCAN Hlth Plan / LA,4077.0,False
2007-05-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,AltaMed Hlth Sr. Buena Care/LA,403.0,False
2007-05-01,Los Angeles,Two-Plan,Medical,Health Net Community Solutions,Health Net / LA,432832.0,False
2007-05-01,Los Angeles,Two-Plan,Medical,L.A. Care Health Plan,LA CARE,745264.0,False
2007-05-01,Marin,Prepaid Health Plan,Medical,Kaiser,Kaiser/Marin,622.0,False
2007-05-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,55106.0,False
2007-05-01,Napa,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Napa,10865.0,False
2007-05-01,Orange,COHS,Medical,CalOPTIMA,CalOPTIMA / Orange,295636.0,False
2007-05-01,Riverside,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,119.0,False
2007-05-01,Riverside,Dental,Dental,Western Dental Svcs (Riverside),Western Dental Svcs (Riverside),245.0,False
2007-05-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/Rvrsd + SCAN Hlth Plan/Rvrsd,1205.0,False
2007-05-01,Riverside,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd,123838.0,False
2007-05-01,Riverside,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,32855.0,False
2007-05-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,50933.0,False
2007-05-01,Sacramento,Dental,Dental,Community Dental Svcs.,Community Dental Svcs./Sacto,13089.0,False
2007-05-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,25510.0,False
2007-05-01,Sacramento,Dental,Dental,Western Dental Svcs,Western Dental Svcs/Sacto,74227.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sac,82607.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Care 1st Healthplan,Care 1st Healthplan,4551.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/Sac,27351.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Kaiser Foundation,Kaiser Foundation/Sac,20050.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/Sacramento,15593.0,False
2007-05-01,Sacramento,Geographic Managed Care,Medical,Western Hlth Adv,Western Hlth Adv/Sac,12244.0,False
2007-05-01,Sacramento,Special Project,Medical,Sutter SeniorCare,Sutter SeniorCare/Sac,183.0,False
2007-05-01,San Bernardino,Dental,Dental,Care1st Health Plan Dental,Care1st Health Plan Dental,191.0,False
2007-05-01,San Bernardino,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,733.0,False
2007-05-01,San Bernardino,Dental,Dental,Western Dental Svcs (San Bernardino),Western Dental Svcs (San Bernardino),516.0,False
2007-05-01,San Bernardino,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/S Ber + SCAN Hlth Plan/San Bern,566.0,False
2007-05-01,San Bernardino,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/S Ber,135794.0,False
2007-05-01,San Bernardino,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/San Bernardino,49326.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Blue Cross San Diego GMC,Blue Cross San Diego GMC,26856.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Care 1st Healthplan (SD),Care 1st Healthplan (SD),3060.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Comm Hlth Grp,Comm Hlth Grp/San Diego,70378.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Health Net Community Solutions,Health Net/San Diego,16113.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Kaiser,Kaiser/San Diego,9736.0,False
2007-05-01,San Diego ,Geographic Managed Care,Medical,Molina Healthcare of California,Molina Healthcare of California/San Diego,43618.0,False
2007-05-01,San Francisco,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/San Fran,930.0,False
2007-05-01,San Francisco,Special Project,Medical,Family Mosaic Prj,Family Mosaic Prj / SF,129.0,False
2007-05-01,San Francisco,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SF,11998.0,False
2007-05-01,San Francisco,Two-Plan,Medical,San Francisco Hlth Plan,San Francisco Hlth Plan,31835.0,False
2007-05-01,San Joaquin,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/San Joaquin,27006.0,False
2007-05-01,San Joaquin,Two-Plan,Medical,Hlth Plan of San Joaquin,Hlth Plan of San Joaquin,57453.0,False
2007-05-01,San Mateo,COHS,Medical,Health Plan of San Mateo,Hlth Plan of San Mateo,50073.0,False
2007-05-01,Santa Barbara,COHS,Medical,Santa Barbara Hlth Authrty,Santa Barbara Hlth Authrty,54434.0,False
2007-05-01,Santa Clara,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/SC,32411.0,False
2007-05-01,Santa Clara,Two-Plan,Medical,Santa Clara Family Hlth,Santa Clara Family Hlth,73841.0,False
2007-05-01,Santa Cruz,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Santa Cruz,31000.0,False
2007-05-01,Solano,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Solano,52213.0,False
2007-05-01,Sonoma,Prepaid Health Plan,Medical,Kaiser,Kaiser/Sonoma,1513.0,False
2007-05-01,Stanislaus,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Stanislaus,45186.0,False
2007-05-01,Stanislaus,Two-Plan,Medical,Health Net Community Solutions,Health Net/Stanislaus,13710.0,False
2007-05-01,Tulare,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Tulare,72483.0,False
2007-05-01,Tulare,Two-Plan,Medical,Health Net Community Solutions,Health Net/Tulare,15572.0,False
2007-05-01,Yolo,COHS,Medical,Partnership HealthPlan of California,Partnership HealthPlan of CA/Yolo,23654.0,False
2007-05-01,Yolo,Special Project,Medical,Sutter Senior Care,Sutter Senior Care / Yolo,,True
2007-06-01,Alameda,PACE,PACE,OnLok Senior Hlth dba OnLok Lifeways,OnLok Senior Hlth dba OnLok Lifeways/Alameda,82.0,False
2007-06-01,Alameda,Special Project,Medical,Cntr Elders Indep,Cntr Elders Indep/Alameda,380.0,False
2007-06-01,Alameda,Two-Plan,Medical,Alameda Alliance for Hlth,Alameda Alliance for Hlth,74202.0,False
2007-06-01,Alameda,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Alameda,27518.0,False
2007-06-01,Contra Costa,Special Project,Medical,Center for Elders Independence,Center for Elders Independence,19.0,False
2007-06-01,Contra Costa,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/CC,10323.0,False
2007-06-01,Contra Costa,Two-Plan,Medical,Contra Costa Hlth Plan,Contra Costa Hlth Plan,44695.0,False
2007-06-01,Fresno,Two-Plan,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Fresno,146292.0,False
2007-06-01,Fresno,Two-Plan,Medical,Health Net Community Solutions,Health Net /Fresno,27285.0,False
2007-06-01,Kern,Two-Plan,Medical,Health Net Community Solutions,Health Net/Kern,22362.0,False
2007-06-01,Kern,Two-Plan,Medical,Kern Hlth Systems,Kern Hlth Systems,92213.0,False
2007-06-01,Los Angeles,Dental,Dental,Access Dental Plan,Access Dental Plan/LA,62476.0,False
2007-06-01,Los Angeles,Dental,Dental,American Health Guard - Dental,American Health Guard - Dental/LA,18060.0,False
2007-06-01,Los Angeles,Dental,Dental,Care1st Health Plan Dental,Care1st Health Plan Dental,17084.0,False
2007-06-01,Los Angeles,Dental,Dental,Community Dental Svcs Inc (LA),Community Dental Svcs Inc (LA),5363.0,False
2007-06-01,Los Angeles,Dental,Dental,Health Net of California,Health Net of California,31628.0,False
2007-06-01,Los Angeles,Dental,Dental,Liberty Dental Plan of CA (LA),Liberty Dental Plan of CA (LA),6081.0,False
2007-06-01,Los Angeles,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,27326.0,False
2007-06-01,Los Angeles,Dental,Dental,Western Dental Svcs,Western Dental Svcs/LA,53120.0,False
2007-06-01,Los Angeles,Primary Care Case Mgmt,Medical,AIDS Healthcare Foundation,AIDS HlthCare Found/ LA,853.0,False
2007-06-01,Los Angeles,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert) / LA + SCAN Hlth Plan / LA,4122.0,False
2007-06-01,Los Angeles,Special Project,Medical,AltaMed Health Sr. Buena Care,AltaMed Hlth Sr. Buena Care/LA,419.0,False
2007-06-01,Los Angeles,Two-Plan,Medical,Health Net Community Solutions,Health Net / LA,432256.0,False
2007-06-01,Los Angeles,Two-Plan,Medical,L.A. Care Health Plan,LA CARE,749612.0,False
2007-06-01,Marin,Prepaid Health Plan,Medical,Kaiser,Kaiser/Marin,619.0,False
2007-06-01,Monterey,COHS,Medical,Central California Alliance for Health,Central California Alliance for Health/Monterey,55048.0,False
2007-06-01,Napa,COHS,Medical,Partnership HP of CA,Partnership HP of CA/Napa,10819.0,False
2007-06-01,Orange,COHS,Medical,CalOPTIMA,CalOPTIMA / Orange,296390.0,False
2007-06-01,Riverside,Dental,Dental,Safeguard Dental Inc.,Safeguard Dental Inc.,119.0,False
2007-06-01,Riverside,Dental,Dental,Western Dental Svcs (Riverside),Western Dental Svcs (Riverside),238.0,False
2007-06-01,Riverside,SCAN,Medical,SCAN Health Plan,SCAN (Nurs hm cert)/Rvrsd + SCAN Hlth Plan/Rvrsd,1209.0,False
2007-06-01,Riverside,Two-Plan,Medical,Inland Emp Hlth Plan,Inland Emp Hlth Plan/Rvrsd,126669.0,False
2007-06-01,Riverside,Two-Plan,Medical,Molina Healthcare of California,Molina Healthcare of California/Riverside,33032.0,False
2007-06-01,Sacramento,Dental,Dental,Access Dental Plan,Access Dental Plan/Sacto,51000.0,False
2007-06-01,Sacramento,Dental,Dental,Community Dental Svcs.,Community Dental Svcs./Sacto,13102.0,False
2007-06-01,Sacramento,Dental,Dental,Liberty Dental Plan of CA,Liberty Dental Plan of CA/Sacto,25741.0,False
2007-06-01,Sacramento,Dental,Dental,Western Dental Svcs,Western Dental Svcs/Sacto,75155.0,False
2007-06-01,Sacramento,Geographic Managed Care,Medical,Anthem Blue Cross Partnership Plan,Anthem Blue Cross Partnership Plan/Sac,83424.0,False
