2024 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H9869 ,Demo ,"PARTNERS HEALTH PLAN, INC. ",Partners Health Plan ,"PHSI, Inc. ",No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H9876 ,Local CCP ,"Commonwealth Care Alliance Rhode Island, LLC ",CCA Health Rhode Island ,"Commonwealth Care Alliance, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,94%,94%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,95,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,Not enough data available
H9884 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY ,Devoted Health ,"Devoted Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,93,90%,92%,92%,Not enough data available ,88%
H9888 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF ALABAMA INC ,Devoted Health ,"Devoted Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9900 ,Local CCP ,"WELLCARE OF OKLAHOMA, INC. ",Wellcare ,Centene Corporation ,Not enough data available ,Not enough data available ,54%,Plan too new to be measured ,41%,89%,63%,Not enough data available ,37%,38%,49%,Plan too new to be measured ,Plan too new to be measured ,24%,No data available ,Not enough data available ,26%,Not enough data available ,76,73,Not enough data available ,Not enough data available ,76,Not enough data available ,2.06,58%,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,2.06,58%,Not enough data available ,81,Not enough data available ,98,81%,79%,81%,72%,79%
H9904 ,Local CCP ,"CENTRAL MASS HEALTH, LLC ",Mass Advantage ,Central Mass Health Holding LLC ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,73%,92%,68%,Plan too new to be measured ,Plan too new to be measured ,88%,No data available ,Not enough data available ,No data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,74,84%,91%,88%,94%,85%
H9907 ,Local CCP ,TUFTS ASSOCIATED HEALTH MAINTENANCE ORGANIZATION ,Tufts Health Plan ,"Point32Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9909 ,Local CCP ,"AMERICAN HEALTH PLAN OF MS, INC. ",American Health Advantage of MS ,Mitchell Family Office ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,99%,100%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,81%,77%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,85%,86%,90%,75%,76%
H9917 ,Local CCP ,"ALIGN SENIOR CARE FLORIDA, INC. ",Align Senior Care ,"Innovative Long Term Care Management, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,100%,95%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,88%,86%,93%,Not enough data available
H9940 ,Local CCP ,LONGEVITY HEALTH PLAN OF MASSACHUSETTS INC ,Longevity Health Plan of Massachusetts ,"Longevity Health Founders, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,77%,81%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9942 ,Local CCP ,LONGEVITY HEALTH PLAN OF NEW JERSEY INSURANCE COMP ,Longevity Health Plan ,"Longevity Health Founders, LLC ",Not enough data available ,16%,Plan too small to be measured ,No data available ,CMS identified issues with this plan's data ,100%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,No data available ,No data available ,36%,No data available ,Not enough data available ,CMS identified issues with this plan's data ,28%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.2,5%,Not enough data available ,Not enough data available ,Not enough data available ,77%,81%,0.2,5%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,89%,86%,81%,98%,91%
H9943 ,Local CCP ,ALIGNMENT HEALTH PLAN OF FLORIDA INC ,Alignment Health Plan ,"Alignment Healthcare USA, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9946 ,Local CCP ,"SHARED HEALTH MISSISSIPPI, INC. ",Shared Health Dual Freedom ,BlueCross BlueShield of Tennessee ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H9952 ,Local CCP ,MEDICA HEALTH PLANS ,Medica ,Medica Holding Company ,66%,68%,74%,No data available ,46%,Not enough data available ,Not enough data available ,Not enough data available ,74%,82%,74%,No data available ,No data available ,65%,11%,90%,70%,75%,78,78,88,86,87,85,0.13,5%,Medicare shows only a Star Rating for this topic ,100%,100%,92%,89%,0.13,5%,Medicare shows only a Star Rating for this topic ,85,86,99,83%,84%,84%,79%,86%
H9955 ,Local CCP ,"MOLINA HEALTHCARE OF OHIO, INC. ",Molina Healthcare of Ohio ,"Molina Healthcare, Inc., ",63%,59%,54%,45%,64%,85%,86%,Not enough data available ,51%,70%,64%,Not enough data available ,Not enough data available ,50%,12%,86%,35%,53%,83,80,90,86,85,86,0.68,27%,Medicare shows only a Star Rating for this topic ,100%,91%,98%,98%,0.68,27%,Medicare shows only a Star Rating for this topic ,85,89,93,79%,84%,84%,85%,82%
H9976 ,Local CCP ,"WESTERN SKY COMMUNITY CARE, INC. ",Wellcare by Allwell ,Centene Corporation ,Not enough data available ,36%,62%,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,46%,45%,23%,Plan too new to be measured ,Plan too new to be measured ,10%,No data available ,Not enough data available ,19%,Not enough data available ,74,74,Not enough data available ,Not enough data available ,79,Not enough data available ,1.04,48%,Not enough data available ,Not enough data available ,Not enough data available ,97%,100%,1.04,48%,Not enough data available ,81,Not enough data available ,98,84%,85%,84%,85%,79%
H9986 ,Local CCP ,"HPMP OF FLORIDA, INC. ",Florida Complete Care ,"Independent Living Systems, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,100%,11%,6%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,CMS identified issues with this plan's data ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,20%,Not enough data available ,Not enough data available ,Not enough data available ,84%,88%,Not enough data available ,20%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,97%,94%,97%,81%,72%
R0110 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,68%,77%,66%,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,40%,71%,85%,71%,55%,Not enough data available ,76%,11%,84%,55%,69%,86,80,93,88,89,89,0.09,18%,Medicare shows only a Star Rating for this topic ,97%,96%,97%,100%,0.09,18%,Medicare shows only a Star Rating for this topic ,89,91,89,82%,86%,86%,84%,83%
R0759 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",67%,74%,69%,49%,66%,83%,85%,43%,66%,83%,73%,55%,46%,60%,12%,80%,41%,54%,81,76,89,86,86,86,0.08,21%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,98%,0.08,21%,Medicare shows only a Star Rating for this topic ,87,92,98,86%,89%,88%,81%,83%
R0865 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,62%,73%,69%,40%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,33%,62%,85%,76%,51%,42%,79%,11%,87%,59%,69%,86,81,92,89,87,89,0.03,18%,Medicare shows only a Star Rating for this topic ,98%,94%,97%,100%,0.03,18%,Medicare shows only a Star Rating for this topic ,88,92,89,86%,88%,87%,73%,83%
R0923 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,59%,67%,73%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,64%,85%,73%,57%,40%,79%,12%,87%,62%,61%,84,81,90,88,86,86,0.06,16%,Medicare shows only a Star Rating for this topic ,100%,92%,97%,100%,0.06,16%,Medicare shows only a Star Rating for this topic ,87,92,87,89%,88%,89%,80%,83%
R1390 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,70%,69%,71%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,35%,69%,85%,73%,54%,41%,74%,11%,86%,58%,57%,79,77,Not enough data available ,85,87,83,0.17,34%,Medicare shows only a Star Rating for this topic ,99%,97%,97%,100%,0.17,34%,Medicare shows only a Star Rating for this topic ,87,89,88,86%,89%,88%,76%,85%
R1532 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,56%,66%,60%,37%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,62%,77%,68%,54%,40%,70%,10%,83%,54%,57%,84,77,91,86,85,87,0.23,28%,Medicare shows only a Star Rating for this topic ,95%,100%,97%,100%,0.23,28%,Medicare shows only a Star Rating for this topic ,83,Not enough data available ,88,85%,86%,85%,82%,83%
R2604 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",74%,77%,73%,51%,78%,97%,97%,31%,78%,83%,75%,60%,41%,63%,11%,84%,42%,56%,85,80,91,87,88,87,0.13,33%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,98%,0.13,33%,Medicare shows only a Star Rating for this topic ,86,89,98,84%,87%,85%,85%,84%
R3175 ,Regional CCP ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",42%,48%,Plan too small to be measured ,56%,47%,75%,75%,Not enough data available ,59%,71%,65%,Not enough data available ,Not enough data available ,47%,14%,Not enough data available ,36%,47%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.31,56%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,98%,0.31,56%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,97,90%,86%,88%,79%,78%
R3332 ,Regional CCP ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",Florida Blue ,Guidewell Mutual Holding Corporation ,73%,75%,74%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,62%,76%,67%,Not enough data available ,Not enough data available ,43%,12%,81%,34%,58%,84,76,89,88,87,86,0.07,14%,Medicare shows only a Star Rating for this topic ,98%,94%,100%,95%,0.07,14%,Medicare shows only a Star Rating for this topic ,86,89,98,85%,88%,86%,80%,83%
R3392 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,65%,75%,67%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,25%,70%,83%,70%,Not enough data available ,Not enough data available ,72%,12%,85%,53%,56%,85,80,90,87,87,87,0.07,19%,Medicare shows only a Star Rating for this topic ,98%,97%,97%,100%,0.07,19%,Medicare shows only a Star Rating for this topic ,88,91,88,86%,88%,88%,80%,83%
R3444 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",62%,69%,71%,36%,76%,95%,95%,30%,71%,77%,69%,48%,43%,60%,12%,81%,44%,56%,85,80,90,86,86,88,0.17,42%,Medicare shows only a Star Rating for this topic ,99%,97%,98%,98%,0.17,42%,Medicare shows only a Star Rating for this topic ,86,91,99,84%,85%,85%,81%,82%
R3887 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,60%,72%,68%,40%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,73%,82%,78%,49%,35%,70%,10%,89%,56%,60%,85,80,93,87,85,86,0.09,16%,Medicare shows only a Star Rating for this topic ,92%,88%,97%,100%,0.09,16%,Medicare shows only a Star Rating for this topic ,86,91,87,88%,89%,89%,78%,85%
R4182 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,59%,67%,68%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,24%,65%,79%,71%,60%,49%,67%,10%,81%,52%,55%,83,78,90,86,85,86,0.09,21%,Medicare shows only a Star Rating for this topic ,96%,98%,97%,100%,0.09,21%,Medicare shows only a Star Rating for this topic ,86,88,88,85%,87%,87%,77%,83%
R4487 ,Regional CCP ,"ANTHEM INSURANCE COMPANIES, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",68%,78%,73%,41%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,31%,65%,81%,70%,46%,41%,77%,13%,83%,47%,60%,84,80,90,88,87,87,0.03,14%,Medicare shows only a Star Rating for this topic ,82%,100%,98%,100%,0.03,14%,Medicare shows only a Star Rating for this topic ,85,91,98,86%,89%,88%,83%,82%
R4845 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,50%,59%,61%,38%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,64%,70%,68%,43%,33%,68%,11%,81%,52%,55%,83,82,Not enough data available ,89,83,87,0.32,30%,Medicare shows only a Star Rating for this topic ,96%,95%,97%,100%,0.32,30%,Medicare shows only a Star Rating for this topic ,83,91,88,84%,85%,85%,76%,84%
R5329 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",73%,70%,83%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,75%,81%,71%,54%,Not enough data available ,57%,No data available ,88%,50%,50%,81,79,Not enough data available ,87,84,85,0.06,32%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,98%,0.06,32%,Medicare shows only a Star Rating for this topic ,82,89,99,88%,91%,92%,79%,89%
R5342 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",74%,75%,73%,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,31%,79%,86%,75%,52%,47%,59%,11%,86%,46%,60%,78,77,88,83,84,85,0.13,22%,Medicare shows only a Star Rating for this topic ,99%,97%,98%,98%,0.13,22%,Medicare shows only a Star Rating for this topic ,85,90,98,88%,91%,90%,82%,85%
R5361 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,63%,73%,72%,42%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,65%,80%,77%,55%,43%,84%,12%,90%,68%,63%,83,82,91,86,87,89,0.15,20%,Medicare shows only a Star Rating for this topic ,97%,92%,97%,100%,0.15,20%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,88,89%,90%,90%,79%,86%
R5495 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,59%,71%,69%,40%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,59%,77%,75%,45%,Not enough data available ,72%,10%,84%,57%,57%,86,81,89,88,85,88,0.05,15%,Medicare shows only a Star Rating for this topic ,100%,92%,97%,100%,0.05,15%,Medicare shows only a Star Rating for this topic ,86,90,87,90%,88%,87%,80%,83%
R5826 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,61%,72%,72%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,25%,64%,83%,77%,57%,Not enough data available ,68%,12%,81%,51%,56%,81,76,91,84,82,86,0.14,20%,Medicare shows only a Star Rating for this topic ,100%,98%,97%,100%,0.14,20%,Medicare shows only a Star Rating for this topic ,84,89,88,86%,88%,88%,77%,86%
R5941 ,Regional CCP ,"ANTHEM INSURANCE COMPANIES, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",67%,73%,72%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,67%,80%,73%,54%,43%,72%,12%,75%,46%,62%,85,81,89,88,87,88,0.15,12%,Medicare shows only a Star Rating for this topic ,55%,60%,98%,100%,0.15,12%,Medicare shows only a Star Rating for this topic ,86,93,97,86%,90%,88%,84%,84%
R6694 ,Regional CCP ,AETNA LIFE INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,65%,70%,75%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,73%,89%,71%,56%,51%,96%,11%,88%,47%,62%,83,80,90,88,85,85,0.17,13%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,98%,0.17,13%,Medicare shows only a Star Rating for this topic ,85,90,98,90%,90%,89%,63%,82%
R6801 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",64%,67%,71%,50%,76%,91%,89%,25%,69%,75%,73%,61%,46%,46%,14%,83%,35%,53%,84,78,90,88,88,85,0.2,28%,Medicare shows only a Star Rating for this topic ,98%,97%,98%,98%,0.2,28%,Medicare shows only a Star Rating for this topic ,87,90,99,84%,86%,85%,83%,83%
R7220 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,52%,60%,60%,41%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,65%,75%,68%,51%,Not enough data available ,73%,10%,86%,54%,63%,81,77,Not enough data available ,85,87,82,0.1,22%,Medicare shows only a Star Rating for this topic ,100%,90%,97%,100%,0.1,22%,Medicare shows only a Star Rating for this topic ,83,85,86,87%,87%,87%,79%,85%
R7315 ,Regional CCP ,HUMANA INSURANCE COMPANY ,Humana ,Humana Inc. ,61%,71%,63%,40%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,67%,81%,72%,51%,Not enough data available ,76%,13%,86%,54%,56%,85,78,92,86,85,87,0.05,20%,Medicare shows only a Star Rating for this topic ,97%,93%,97%,100%,0.05,20%,Medicare shows only a Star Rating for this topic ,85,91,88,83%,88%,87%,75%,83%
R7444 ,Regional CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",72%,75%,84%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,31%,78%,85%,72%,51%,46%,55%,10%,88%,45%,54%,81,79,88,86,83,85,0.13,15%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,98%,0.13,15%,Medicare shows only a Star Rating for this topic ,83,86,98,88%,91%,91%,77%,84%
S0156 ,PDP ,NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY ,NextBlue of North Dakota ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
