2024 CAI View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Marketing Name,Contract Name,Parent Organization,Puerto Rico Only,Part C FAC,Part D MA-PD FAC,Part D PDP FAC,Overall FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5826 ,Community Health Plan of WA Medicare Advantage ,COMMUNITY HEALTH PLAN OF WASHINGTON ,Community Health Plan of Washington ,No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5828 ,AMERIGROUP Community Care ,"AMERIGROUP TENNESSEE, INC. ","Elevance Health, Inc. ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5843 ,Banner Medicare Advantage ,"BANNER HEALTH PLAN, INC. ",Banner Health ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5852 ,AHF ,AIDS HEALTHCARE FOUNDATION ,AIDS Healthcare Foundation ,No ,5,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5854 ,Anthem Blue Cross and Blue Shield ,"ANTHEM HEALTH PLANS, INC. ","Elevance Health, Inc. ",No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5859 ,CareOregon Advantage ,"HEALTH PLAN OF CAREOREGON, INC. ","CareOregon, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5883 ,Blue Care Network ,BLUE CARE NETWORK OF MICHIGAN ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5900 ,Wellmark Advantage Health Plan ,"WELLMARK ADVANTAGE HEALTH PLAN, INC. ",Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5926 ,Molina Healthcare of Michigan ,"MOLINA HEALTHCARE OF MICHIGAN, INC. ","Molina Healthcare, Inc., ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5928 ,Blue Shield of California ,California Physicians' Service ,California Physicians' Service ,No ,2,4,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5932 ,Highmark Wholecare Medicare Assured ,"GATEWAY HEALTH PLAN, INC. ",Highmark Health ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5937 ,UCare ,UCARE MINNESOTA ,UCare Minnesota ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5938 ,Capital Health Plan ,CAPITAL HEALTH PLAN ,Guidewell Mutual Holding Corporation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5943 ,VillageHealth ,SCAN HEALTH PLAN ,SCAN Group ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5945 ,Prominence Health Plan ,PROMINENCE HEALTHFIRST ,"Universal Health Services, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5959 ,Blue Cross and Blue Shield of Minnesota ,"BCBSM, Inc. ","Aware Integrated, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5965 ,Wellcare ,WELLCARE HEALTH INSURANCE COMPANY OF WASHINGTON ,Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5969 ,AlohaCare ,ALOHACARE ,AlohaCare ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5970 ,Humana ,HUMANA INSURANCE COMPANY OF NEW YORK ,Humana Inc. ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5989 ,Healthfirst Medicare Plan ,"HEALTHFIRST HEALTH PLAN, INC. ","Healthfirst, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5991 ,EmblemHealth ,HEALTH INSURANCE PLAN OF GREATER NEW YORK ,"EmblemHealth, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5992 ,Senior Whole Health of New York ,"SENIOR WHOLE HEALTH OF NEW YORK, INC. ","Molina Healthcare, Inc., ",No ,2,6,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5995 ,ATRIO Health Plans ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6018 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF PENNSYLVANIA I ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6019 ,HEALTH PLAN OF SAN MATEO ,SAN MATEO HEALTH COMMISSION ,Health Plan of San Mateo ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6067 ,CareFirst BlueCross BlueShield Medicare Advantage ,"CAREFIRST ADVANTAGE, INC. ","CareFirst, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6078 ,Region 6 Rx Corp PPO ,"Group Retiree Health Solutions, Inc. ","Elevance Health, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6130 ,Fenyx Health ,FENYX HEALTH INSURANCE COMPANY ,"Fenyx Health Holdings, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6154 ,Medica ,MEDICA HEALTH PLANS ,Medica Holding Company ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6158 ,Arkansas Blue Medicare ,"USABLE HMO, INC. ",USAble Mutual Insurance Company ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6170 ,Champion Heath Plan ,CHAMPION HEALTH PLAN OF CALIFORNIA INC ,"Champion Health Plans-USA, LLC. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6193 ,Wellcare ,"WELLCARE HEALTH PLANS OF MASSACHUSETTS, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6200 ,Essence Healthcare ,"ESSENCE HEALTHCARE PPO, INC. ",Lumeris Group Holdings Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6202 ,NextBlue of North Dakota ,NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237 ,Regence BlueCross BlueShield of Oregon ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,"Cambia Health Solutions, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6248 ,Community Health Group ,COMMUNITY HEALTH GROUP ,Community Health Group ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306 ,FirstMedicare Direct ,FIRSTCAROLINACARE INSURANCE COMPANY ,The Carle Foundation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6316 ,Healthy Blue ,"MISSOURI CARE, INCORPORATED ","Elevance Health, Inc. ",No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6322 ,McLaren Medicare ,"MCLAREN HEALTH PLAN, INC. ",McLaren Health Care Corporation ,No ,3,5,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328 ,Care N' Care Insurance Company ,"CARE N' CARE INSURANCE COMPANY, INC. ",Texas Health Resources ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6345 ,PruittHealth Premier ,"PRUITTHEALTH PREMIER NORTH CAROLINA, LLC ","UNICO Services, Inc. ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6348 ,Wellcare by Allwell ,COORDINATED CARE CORPORATION ,Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6351 ,Liberty Medicare Advantage ,"LIBERTY ADVANTAGE, LLC ",Liberty Healthcare Insurance ,No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6378 ,AmeriHealth Caritas VIP Care (HMO-D-SNP) ,AMERIHEALTH CARITAS FLORIDA INC ,"Independence Health Group, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6379 ,Clear Spring Health ,"CLEAR SPRING HEALTH (CO), INC. ",Group 1001 ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6396 ,CareSource ,"CARESOURCE OHIO, INC. ",CareSource ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6399 ,Aetna Better Health of New Jersey ,AETNA BETTER HEALTH INC. (NJ) ,CVS Health Corporation ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6408 ,Trinity Health Plan Of New England ,MOUNT CARMEL HEALTH PLAN OF CONNECTICUT INC ,Trinity Health Corporation ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6446 ,Wellcare by Allwell ,"SILVERSUMMIT HEALTHPLAN, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6453 ,Blue Cross and Blue Shield of Louisiana ,"HMO LOUISIANA, INC. ",Louisiana Health Service & Indemnity Company ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6474 ,Champion Health Plan ,RENAL PAYER SOLUTIONS INC ,"Champion Health Plans-USA, LLC. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6502 ,Blue Medicare Advantage ,MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY ,Blue Cross and Blue Shield of Kansas City ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6526 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF NEW MEXICO, INC. ","UnitedHealth Group, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6529 ,MyTruAdvantage ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ","SIHO Holding, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6545 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF ILLINOIS INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6550 ,Wellcare by Allwell ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Centene Corporation ,No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6586 ,Devoted Health ,"DEVOTED HEALTH INSURANCE COMPANY OF ARIZONA, INC. ","Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6594 ,Wellcare ,"WELLCARE HEALTH PLANS OF VERMONT, INC. ",Centene Corporation ,No ,4,4,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6595 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ","UnitedHealth Group, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6605 ,Wellcare by ‘Ohana Health Plan ,"WELLCARE HEALTH INSURANCE OF HAWAII, INC. ",Centene Corporation ,No ,2,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622 ,Humana ,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP ,Humana Inc. ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6652 ,American Health Advantage of Florida ,"AMERICAN HEALTH PLAN OF FL, INC. ",Mitchell Family Office ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6672 ,Clear Spring Health ,"CLEAR SPRING HEALTH (GA), INC. ",Group 1001 ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6678 ,Wellcare by Allwell ,CENTENE VENTURE INSURANCE COMPANY TEXAS ,Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6706 ,UnitedHealthcare ,"UnitedHealthcare Benefits of Texas, Inc. ","UnitedHealth Group, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6713 ,Wellcare ,"WELLCARE OF ILLINOIS, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6723 ,Medical Mutual of Ohio ,MEDICAL MUTUAL OF OHIO ,MEDICAL MUTUAL OF OHIO ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6727 ,PHP Medicare ,PHP MEDICARE ,University of Michigan Health ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743 ,ATRIO Health Plans ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750 ,"Harvard Pilgrim Health Care of New England, Inc. ","HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ","Point32Health, Inc. ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6765 ,Iowa Health Advantage ,AMERICAN HEALTH PLAN OF IOWA INC ,Mitchell Family Office ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6776 ,RiverSpring Health Plans ,"ELDERSERVE HEALTH, INC. ",RiverSpring Living Holding Corp. ,No ,2,4,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6813 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF TEXAS INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815 ,Wellcare by Health Net ,"HEALTH NET HEALTH PLAN OF OREGON, INC. ",Centene Corporation ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6830 ,Wellcare by Allwell ,CENTENE VENTURE COMPANY KANSAS ,Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6832 ,Align Senior Care ,"ALIGN SENIOR CARE MI, LLC ","Innovative Long Term Care Management, Inc. ",No ,5,4,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6847 ,Mass General Brigham Health Plan ,"Mass General Brigham Health Plan, Inc. ",Mass General Brigham Incorporated ,No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6851 ,WellSense Health Plan ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ","BMC Health System, Inc. ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6852 ,Devoted Health ,DEVOTED HEALTH PLAN OF PENNSYLVANIA INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6874 ,Aspirus Health Plan ,"ASPIRUS HEALTH PLAN, INC. ","Aspirus, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6876 ,Zing Health ,"ZING HEALTH OF MICHIGAN, INC. ","Zing Health Consolidator, Inc ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6891 ,American Health Advantage of Texas ,"AMERICAN HEALTH PLAN OF TX, INC. ",Mitchell Family Office ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6898 ,Vermont Blue Advantage ,"VERMONT BLUE ADVANTAGE, INC. ",Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6910 ,Saint Alphonsus Health Plan ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",Trinity Health Corporation ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6959 ,KeyCare Advantage ,"ISNP VENTURES, LLC ","ISNP Holdings, LLC ",No ,5,6,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6975 ,Wellcare ,"WELLCARE OF ALABAMA, INC. ",Centene Corporation ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988 ,Centers Plan for Healthy Living ,"CENTERS PLAN FOR HEALTHY LIVING, LLC ","Centers Plan for Healthy Living, LLC ",No ,5,5,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006 ,ATRIO Health Plans ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020 ,Cigna Healthcare ,"CIGNA HEALTHCARE OF SOUTH CAROLINA, INC. ",The Cigna Group ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7028 ,Devoted Health ,DEVOTED HEALTH INSURANCE COMPANY OF SOUTH CAROLINA ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7063 ,Blue Cross and Blue Shield of Kansas ,"BLUECROSS BLUESHIELD KANSAS SOLUTIONS, INC. ",Blue Cross Blue Shield of Kansas ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7074 ,Alignment Health Plan ,"ALIGNMENT HEALTH PLAN OF NORTH CAROLINA, INC. ","Alignment Healthcare USA, LLC ",No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7093 ,Anthem Blue Cross and Blue Shield ,COMMUNITY INSURANCE COMPANY ,"Elevance Health, Inc. ",No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7115 ,Memorial Hermann Health Plan ,MEMORIAL HERMANN HEALTH PLAN ,Memorial Hermann Health System ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7123 ,UPMC for Life Complete Care ,"UPMC HEALTH COVERAGE, INC. ",UPMC Health System ,No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7147 ,Devoted Health ,DEVOTED HEALTH PLAN OF COLORADO INC ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149 ,Aetna Medicare ,AETNA HEALTH INC. (PA) ,CVS Health Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7151 ,Devoted Health ,"DEVOTED HEALTH PLAN OF ILLINOIS, INC. ","Devoted Health, Inc. ",No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7163 ,Primewell Health Services ,"PRIMEWELL HEALTH SERVICES OF MISSISSIPPI, INC. ",Louisiana Health Service & Indemnity Company ,No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7165 ,Blue Cross Blue Shield of South Carolina ,BLUECROSS AND BLUESHIELD OF SOUTH CAROLINA ,BlueCross BlueShield of South Carolina (BCBSSC) ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7169 ,Wellcare ,"BUCKEYE HEALTH PLAN COMMUNITY SOLUTIONS, INC. ",Centene Corporation ,No ,2,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7175 ,Wellcare ,"WELLCARE HEALTH INSURANCE OF NORTH CAROLINA, INC. ",Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7199 ,Devoted Health ,DEVOTED HEALTH  PLAN OF OREGON ,"Devoted Health, Inc. ",No ,N/A ,N/A ,N/A ,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220 ,Indiana University Health Plans ,"INDIANA UNIVERSITY HEALTH PLANS NFP, INC. ",Indiana University Health ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245 ,Premera Blue Cross Medicare Advantage ,PREMERA BLUE CROSS ,Premera ,No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7273 ,Banner Medicare Advantage ,BANNER HEALTH INSURANCE GROUP ,Banner Health ,No ,1,2,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7284 ,Humana ,"HUMANA HEALTH INSURANCE COMPANY OF FLORIDA, INC. ",Humana Inc. ,No ,1,3,N/A ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301 ,Aetna Medicare ,"COVENTRY HEALTH CARE OF ILLINOIS, INC. ",CVS Health Corporation ,No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7323 ,Wellcare ,WELLCARE NATIONAL HEALTH INSURANCE COMPANY ,Centene Corporation ,No ,3,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7326 ,Wellcare ,"WELLCARE OF SOUTH CAROLINA, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7330 ,Zing Health ,"ZING HEALTH, INC. ","Zing Health Consolidator, Inc ",No ,4,5,N/A ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7360 ,Wellcare by Health Net ,"HEALTH NET OF CALIFORNIA, INC. ",Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7379 ,CareFirst BlueCross BlueShield Medicare Advantage ,"CAREFIRST ADVANTAGE PPO, INC. ","CareFirst, Inc. ",No ,1,1,N/A ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7389 ,Cigna Healthcare ,CIGNA HEALTH AND LIFE INSURANCE COMPANY ,The Cigna Group ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7399 ,Wellcare by Allwell ,CENTENE VENTURE COMPANY ILLINOIS ,Centene Corporation ,No ,2,4,N/A ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7404 ,UnitedHealthcare ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,"UnitedHealth Group, Inc. ",No ,1,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7464 ,UnitedHealthcare ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ","UnitedHealth Group, Inc. ",No ,5,7,N/A ,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7511 ,Great Plains Medicare Advantage ,"GOOD SAMARITAN INSURANCE PLAN OF NEBRASKA, INC. ",Sanford Health ,No ,5,4,N/A ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7512 ,Ascension Complete ,CENTENE VENTURE COMPANY MICHIGAN ,Centene Corporation ,No ,2,3,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7518 ,Wellcare ,"WELLCARE OF MISSOURI HEALTH INSURANCE COMPANY, INC ",Centene Corporation ,No ,3,4,N/A ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
