ccn,with_CC,with_MCC,without_CC,total_cc_discharges,pct_without_CC,pct_with_CC,pct_with_MCC
390065,223,679,13,915,1.4207650273224044,24.371584699453553,74.20765027322405
390066,160,890,0,1050,0.0,15.238095238095239,84.76190476190476
390067,1279,2713,418,4410,9.478458049886623,29.002267573696145,61.51927437641723
390068,73,145,0,218,0.0,33.48623853211009,66.5137614678899
390070,0,146,0,146,0.0,0.0,100.0
390073,398,951,43,1392,3.089080459770115,28.59195402298851,68.31896551724138
390079,576,1124,77,1777,4.333145751266179,32.41418120427687,63.252673044456955
390086,300,658,76,1034,7.35009671179884,29.013539651837522,63.63636363636363
390090,96,186,13,295,4.406779661016949,32.54237288135593,63.05084745762712
390091,148,266,0,414,0.0,35.748792270531396,64.25120772946859
390093,0,78,0,78,0.0,0.0,100.0
390096,208,630,23,861,2.671312427409988,24.15795586527294,73.17073170731707
390097,258,623,148,1029,14.382896015549077,25.072886297376094,60.544217687074834
390100,1669,3006,200,4875,4.102564102564102,34.235897435897435,61.661538461538456
390101,123,384,25,532,4.6992481203007515,23.1203007518797,72.18045112781954
390102,233,371,24,628,3.821656050955414,37.101910828025474,59.076433121019114
390104,0,22,0,22,0.0,0.0,100.0
390107,583,723,85,1391,6.1107117181883535,41.912293314162476,51.97699496764917
390110,115,690,11,816,1.3480392156862746,14.093137254901961,84.55882352941177
390111,1486,3029,570,5085,11.209439528023598,29.22320550639135,59.567354965585054
390112,0,22,0,22,0.0,0.0,100.0
390113,174,314,23,511,4.500978473581213,34.05088062622309,61.44814090019569
390114,34,51,55,140,39.285714285714285,24.285714285714285,36.42857142857142
390115,838,2766,23,3627,0.6341328921974083,23.104494072236008,76.26137303556658
390116,0,209,0,209,0.0,0.0,100.0
390117,0,114,0,114,0.0,0.0,100.0
390123,269,577,0,846,0.0,31.796690307328607,68.2033096926714
390125,177,202,27,406,6.65024630541872,43.5960591133005,49.75369458128079
390127,183,703,20,906,2.207505518763797,20.198675496688743,77.59381898454745
390133,3867,6215,681,10763,6.327232184335223,35.92864442999164,57.74412338567314
390137,546,1011,59,1616,3.650990099009901,33.78712871287129,62.561881188118804
390138,17,283,0,300,0.0,5.666666666666666,94.33333333333334
390139,854,1619,110,2583,4.258614014711576,33.06233062330624,62.67905536198219
390142,241,1204,0,1445,0.0,16.67820069204152,83.32179930795847
390145,164,702,33,899,3.6707452725250276,18.24249165739711,78.08676307007786
390146,43,186,0,229,0.0,18.777292576419214,81.22270742358079
390147,28,150,0,178,0.0,15.730337078651685,84.26966292134831
390151,534,1674,39,2247,1.7356475300400533,23.76502002670227,74.49933244325769
390153,1061,1765,224,3050,7.344262295081967,34.78688524590164,57.868852459016395
390156,104,569,0,673,0.0,15.453194650817236,84.54680534918276
390160,0,83,0,83,0.0,0.0,100.0
390162,15,89,0,104,0.0,14.423076923076922,85.57692307692307
390163,13,63,0,76,0.0,17.105263157894736,82.89473684210526
390164,1715,2899,221,4835,4.570837642192347,35.47052740434333,59.95863495346432
390168,124,348,38,510,7.450980392156863,24.313725490196077,68.23529411764706
390173,89,269,13,371,3.5040431266846364,23.98921832884097,72.50673854447439
390174,1718,2996,454,5168,8.784829721362229,33.243034055727556,57.97213622291022
390178,52,161,0,213,0.0,24.413145539906104,75.5868544600939
390179,1049,2062,233,3344,6.967703349282297,31.36961722488038,61.66267942583732
390180,118,1001,0,1119,0.0,10.545129579982127,89.45487042001787
390183,38,317,0,355,0.0,10.704225352112676,89.29577464788733
390185,193,578,0,771,0.0,25.03242542153048,74.96757457846952
390195,796,2190,151,3137,4.813516098182977,25.374561683136754,69.81192221868027
390199,0,45,0,45,0.0,0.0,100.0
390201,255,630,12,897,1.3377926421404682,28.428093645484946,70.23411371237458
390203,876,2102,177,3155,5.610142630744849,27.76545166402536,66.62440570522979
390204,115,707,0,822,0.0,13.990267639902676,86.00973236009733
390211,54,291,24,369,6.504065040650407,14.634146341463413,78.86178861788618
390217,11,135,0,146,0.0,7.534246575342466,92.46575342465754
390219,79,326,0,405,0.0,19.50617283950617,80.49382716049382
390222,632,1336,16,1984,0.8064516129032258,31.85483870967742,67.33870967741935
390223,509,1068,122,1699,7.1806945261918775,29.958799293702178,62.86050618010594
390225,154,565,0,719,0.0,21.41863699582754,78.58136300417246
390226,352,678,179,1209,14.80562448304384,29.114971050454923,56.07940446650124
390228,283,880,109,1272,8.569182389937106,22.248427672955977,69.18238993710692
390231,1557,3720,233,5510,4.228675136116152,28.257713248638836,67.51361161524501
390233,275,615,37,927,3.9913700107874863,29.665587918015103,66.34304207119742
390237,408,1214,48,1670,2.874251497005988,24.431137724550897,72.69461077844312
390256,1103,1639,129,2871,4.493207941483804,38.41866945315221,57.08812260536399
390258,924,1877,160,2961,5.403579871664978,31.20567375886525,63.390746369469774
390265,173,590,0,763,0.0,22.673656618610746,77.32634338138925
390266,0,80,0,80,0.0,0.0,100.0
390267,330,733,19,1082,1.756007393715342,30.499075785582253,67.7449168207024
390268,388,799,16,1203,1.3300083125519535,32.252701579384876,66.41729010806317
390270,922,1969,129,3020,4.271523178807947,30.529801324503314,65.19867549668874
390304,0,186,0,186,0.0,0.0,100.0
390316,0,0,11,11,100.0,0.0,0.0
390322,0,0,13,13,100.0,0.0,0.0
390324,0,0,14,14,100.0,0.0,0.0
390325,16,0,27,43,62.7906976744186,37.2093023255814,0.0
390326,715,1400,37,2152,1.7193308550185873,33.22490706319702,65.05576208178438
390328,185,418,12,615,1.951219512195122,30.081300813008134,67.96747967479675
390329,421,1030,31,1482,2.0917678812415654,28.40755735492578,69.50067476383266
390330,356,826,0,1182,0.0,30.118443316412858,69.88155668358715
390332,109,572,0,681,0.0,16.005873715124817,83.99412628487518
390334,100,295,0,395,0.0,25.31645569620253,74.68354430379746
390335,130,504,0,634,0.0,20.50473186119874,79.49526813880126
390336,99,232,0,331,0.0,29.909365558912388,70.09063444108762
390337,0,68,0,68,0.0,0.0,100.0
390338,33,68,29,130,22.30769230769231,25.384615384615383,52.307692307692314
390339,168,234,13,415,3.132530120481928,40.48192771084337,56.3855421686747
410004,22,236,0,258,0.0,8.527131782945736,91.47286821705426
410005,40,257,0,297,0.0,13.468013468013467,86.53198653198653
410006,173,357,0,530,0.0,32.64150943396226,67.35849056603773
410007,1225,2358,193,3776,5.111228813559323,32.44173728813559,62.44703389830508
410008,182,363,54,599,9.015025041736227,30.38397328881469,60.60100166944908
410009,416,771,140,1327,10.550113036925396,31.348907309721174,58.10097965335343
410011,36,428,11,475,2.3157894736842106,7.578947368421053,90.10526315789474
410012,891,1441,183,2515,7.276341948310138,35.42743538767395,57.29622266401591
410013,86,336,0,422,0.0,20.379146919431278,79.62085308056872
420002,416,1580,56,2052,2.729044834307992,20.2729044834308,76.99805068226121
420004,2033,3105,536,5674,9.446598519562919,35.830102220655625,54.723299259781456
420005,0,105,0,105,0.0,0.0,100.0
420007,1602,2070,410,4082,10.044096031357178,39.24546790788829,50.710436060754525
420009,239,825,13,1077,1.2070566388115136,22.191272051996286,76.6016713091922
420010,31,290,0,321,0.0,9.657320872274143,90.34267912772586
420011,0,12,0,12,0.0,0.0,100.0
420015,77,499,0,576,0.0,13.368055555555555,86.63194444444444
420018,662,2164,96,2922,3.285420944558522,22.65571526351814,74.05886379192333
420020,54,278,0,332,0.0,16.265060240963855,83.73493975903614
420023,870,1785,206,2861,7.200279622509612,30.408947920307583,62.390772457182806
420026,257,888,111,1256,8.837579617834395,20.461783439490446,70.70063694267516
420027,668,1658,108,2434,4.437140509449466,27.44453574363188,68.11832374691865
420030,22,256,0,278,0.0,7.913669064748201,92.08633093525181
420033,168,417,0,585,0.0,28.717948717948715,71.28205128205128
420036,110,357,0,467,0.0,23.554603854389722,76.44539614561027
420037,24,236,12,272,4.411764705882353,8.823529411764707,86.76470588235294
420038,13,278,0,291,0.0,4.4673539518900345,95.53264604810997
420043,0,90,0,90,0.0,0.0,100.0
420048,88,262,0,350,0.0,25.142857142857146,74.85714285714286
420049,332,484,226,1042,21.689059500959694,31.861804222648754,46.449136276391556
420051,1270,2784,323,4377,7.379483664610465,29.01530728809687,63.60520904729267
420053,13,25,0,38,0.0,34.21052631578947,65.78947368421053
420055,0,83,0,83,0.0,0.0,100.0
420065,281,631,119,1031,11.54219204655674,27.255092143549952,61.202715809893306
420067,352,718,81,1151,7.037358818418767,30.582102519548222,62.38053866203301
420068,0,43,0,43,0.0,0.0,100.0
420070,263,787,20,1070,1.8691588785046727,24.57943925233645,73.55140186915888
420071,404,698,95,1197,7.936507936507936,33.751044277360066,58.31244778613199
420072,0,45,0,45,0.0,0.0,100.0
420073,1492,3878,481,5851,8.220816954366775,25.499914544522305,66.27926850111092
420078,1334,3317,186,4837,3.845358693405003,27.579077940872445,68.57556336572256
420079,846,2444,227,3517,6.454364515211829,24.054591981802673,69.49104350298549
420080,281,750,76,1107,6.865401987353207,25.38392050587173,67.75067750677508
420082,289,884,31,1204,2.574750830564784,24.003322259136212,73.421926910299
420085,1079,2846,390,4315,9.038238702201621,25.00579374275782,65.95596755504054
420086,244,516,32,792,4.040404040404041,30.808080808080806,65.15151515151516
420087,644,1603,224,2471,9.06515580736544,26.062322946175637,64.87252124645893
420089,115,134,83,332,25.0,34.63855421686747,40.36144578313253
420091,355,1116,35,1506,2.3240371845949537,23.57237715803453,74.10358565737052
420098,403,901,132,1436,9.192200557103064,28.064066852367688,62.74373259052924
420101,107,325,0,432,0.0,24.76851851851852,75.23148148148148
420102,13,0,16,29,55.172413793103445,44.827586206896555,0.0
420103,67,150,18,235,7.659574468085106,28.510638297872344,63.829787234042556
420104,156,301,26,483,5.383022774327122,32.298136645962735,62.31884057971014
420105,581,1367,214,2162,9.898242368177614,26.87326549491212,63.22849213691026
420106,127,322,45,494,9.109311740890687,25.708502024291498,65.18218623481782
420107,44,255,0,299,0.0,14.715719063545151,85.28428093645485
420109,57,133,0,190,0.0,30.0,70.0
420110,63,323,0,386,0.0,16.321243523316063,83.67875647668393
430005,102,226,14,342,4.093567251461988,29.82456140350877,66.08187134502924
430008,28,139,0,167,0.0,16.766467065868262,83.23353293413174
430012,111,290,37,438,8.447488584474886,25.34246575342466,66.21004566210046
430014,194,520,23,737,3.1207598371777476,26.322930800542743,70.5563093622795
430015,24,179,0,203,0.0,11.822660098522167,88.17733990147784
430016,1318,2248,247,3813,6.477838971938106,34.56595856281143,58.95620246525046
430027,1403,2530,234,4167,5.615550755939525,33.669306455483564,60.71514278857691
430048,23,79,0,102,0.0,22.54901960784314,77.45098039215686
430077,827,2318,104,3249,3.200984918436442,25.453985841797476,71.34502923976608
430089,41,0,32,73,43.83561643835616,56.16438356164384,0.0
430090,41,0,81,122,66.39344262295081,33.60655737704918,0.0
430091,45,13,125,183,68.30601092896174,24.59016393442623,7.103825136612022
430095,232,467,178,877,20.296465222348917,26.45381984036488,53.24971493728621
430097,17,118,0,135,0.0,12.592592592592592,87.4074074074074
440001,0,33,0,33,0.0,0.0,100.0
440002,1258,4297,209,5764,3.6259541984732824,21.825121443442054,74.54892435808466
440003,162,667,13,842,1.5439429928741093,19.239904988123516,79.21615201900238
440006,249,922,36,1207,2.9826014913007457,20.629660314830154,76.3877381938691
440007,0,57,0,57,0.0,0.0,100.0
440008,0,240,0,240,0.0,0.0,100.0
440009,116,605,0,721,0.0,16.08876560332871,83.91123439667129
440010,0,14,0,14,0.0,0.0,100.0
440011,190,727,46,963,4.7767393561786085,19.730010384215994,75.4932502596054
440012,484,1101,64,1649,3.8811400848999393,29.351121892055794,66.76773802304426
440015,1300,2601,284,4185,6.7861409796893675,31.063321385902032,62.1505376344086
440016,0,162,0,162,0.0,0.0,100.0
440017,468,1167,109,1744,6.25,26.834862385321102,66.9151376146789
440018,18,187,0,205,0.0,8.780487804878048,91.21951219512195
440020,0,121,0,121,0.0,0.0,100.0
440029,344,895,133,1372,9.693877551020408,25.072886297376094,65.2332361516035
440030,120,498,0,618,0.0,19.41747572815534,80.58252427184466
440031,36,253,0,289,0.0,12.45674740484429,87.5432525951557
440033,27,105,0,132,0.0,20.454545454545457,79.54545454545455
440034,213,801,15,1029,1.4577259475218658,20.699708454810494,77.84256559766763
440035,288,936,42,1266,3.3175355450236967,22.748815165876778,73.93364928909952
440039,2193,3976,352,6521,5.3979451004447165,33.62981137862291,60.972243520932366
440046,81,519,13,613,2.1207177814029365,13.213703099510605,84.66557911908646
440048,1761,5009,690,7460,9.249329758713138,23.605898123324398,67.14477211796248
440049,1611,5171,247,7029,3.514013373168303,22.91933418693982,73.56665243989188
440050,78,419,11,508,2.1653543307086616,15.354330708661418,82.48031496062993
440053,841,1961,181,2983,6.0677170633590345,28.193094200469325,65.73918873617164
440056,0,169,0,169,0.0,0.0,100.0
440057,0,123,0,123,0.0,0.0,100.0
440058,12,234,0,246,0.0,4.878048780487805,95.1219512195122
440059,497,1777,138,2412,5.721393034825871,20.60530679933665,73.67330016583747
440060,0,13,0,13,0.0,0.0,100.0
440061,0,86,0,86,0.0,0.0,100.0
440063,817,1614,154,2585,5.957446808510639,31.605415860735008,62.437137330754354
440065,11,204,0,215,0.0,5.116279069767442,94.88372093023256
440068,68,163,0,231,0.0,29.43722943722944,70.56277056277057
440072,47,430,0,477,0.0,9.853249475890985,90.14675052410901
440073,471,1155,133,1759,7.5611142694712905,26.776577600909608,65.6623081296191
440081,84,257,0,341,0.0,24.633431085043988,75.366568914956
440082,1461,3352,292,5105,5.719882468168462,28.61900097943193,65.66111655239962
440084,52,86,0,138,0.0,37.68115942028986,62.31884057971014
440091,1241,3460,211,4912,4.295602605863192,25.264657980456022,70.43973941368078
440102,0,82,0,82,0.0,0.0,100.0
440104,824,1506,151,2481,6.086255542120113,33.2124143490528,60.70133010882709
440109,0,94,0,94,0.0,0.0,100.0
440110,12,219,0,231,0.0,5.194805194805195,94.8051948051948
440120,407,1242,102,1751,5.825242718446602,23.24386065105654,70.93089663049685
440125,422,1119,106,1647,6.435944140862174,25.622343655130543,67.94171220400729
440130,0,212,0,212,0.0,0.0,100.0
440131,0,148,0,148,0.0,0.0,100.0
440132,11,136,18,165,10.909090909090908,6.666666666666667,82.42424242424242
440137,0,112,0,112,0.0,0.0,100.0
440144,82,478,13,573,2.2687609075043627,14.31064572425829,83.42059336823735
440148,0,11,0,11,0.0,0.0,100.0
440150,217,831,18,1066,1.6885553470919326,20.356472795497186,77.95497185741088
440151,31,203,0,234,0.0,13.247863247863249,86.75213675213675
440152,123,125,28,276,10.144927536231885,44.565217391304344,45.289855072463766
440153,0,135,0,135,0.0,0.0,100.0
440156,347,1078,122,1547,7.88623141564318,22.430510665804785,69.68325791855203
440161,744,1505,279,2528,11.036392405063292,29.430379746835445,59.53322784810127
440173,702,1664,208,2574,8.080808080808081,27.27272727272727,64.64646464646465
440175,0,206,0,206,0.0,0.0,100.0
440176,0,33,0,33,0.0,0.0,100.0
440183,149,630,51,830,6.144578313253012,17.951807228915662,75.90361445783132
440184,107,272,52,431,12.064965197215777,24.825986078886313,63.10904872389791
440185,170,785,0,955,0.0,17.801047120418847,82.19895287958116
440187,39,138,0,177,0.0,22.033898305084744,77.96610169491525
440192,0,29,0,29,0.0,0.0,100.0
440193,200,531,0,731,0.0,27.359781121751027,72.64021887824897
440194,119,680,11,810,1.3580246913580247,14.69135802469136,83.9506172839506
440197,12,249,0,261,0.0,4.597701149425287,95.40229885057471
440218,82,0,48,130,36.92307692307693,63.07692307692307,0.0
440227,47,244,15,306,4.901960784313726,15.359477124183007,79.73856209150327
440228,211,812,0,1023,0.0,20.625610948191593,79.37438905180841
440238,0,56,0,56,0.0,0.0,100.0
450002,47,219,0,266,0.0,17.669172932330827,82.33082706766918
450007,222,495,71,788,9.01015228426396,28.17258883248731,62.817258883248726
450010,1006,2269,184,3459,5.31945649031512,29.083550159005494,65.59699335067938
450011,511,1710,77,2298,3.350739773716275,22.23672758920801,74.41253263707573
450015,112,645,0,757,0.0,14.795244385733158,85.20475561426684
450018,641,2139,51,2831,1.8014835747085833,22.64217590957259,75.55634051571883
450021,1362,2978,139,4479,3.103371288233981,30.4085733422639,66.48805536950212
450023,243,580,53,876,6.050228310502283,27.73972602739726,66.21004566210046
450024,81,328,0,409,0.0,19.80440097799511,80.1955990220049
450028,22,463,0,485,0.0,4.536082474226804,95.4639175257732
450029,285,874,0,1159,0.0,24.59016393442623,75.40983606557377
450032,525,1718,32,2275,1.4065934065934065,23.076923076923077,75.51648351648352
450033,193,816,0,1009,0.0,19.127849355797817,80.87215064420218
450034,504,1141,81,1726,4.692931633835458,29.200463499420625,66.10660486674391
450035,0,52,0,52,0.0,0.0,100.0
450039,104,567,0,671,0.0,15.499254843517138,84.50074515648286
450040,664,2372,92,3128,2.941176470588235,21.22762148337596,75.83120204603581
450042,449,1089,165,1703,9.688784497944804,26.365237815619498,63.945977686435704
450044,1588,3692,191,5471,3.491135075854505,29.025772253701334,67.48309267044415
450046,564,1497,98,2159,4.539138490041686,26.123205187586844,69.33765632237147
450051,210,735,45,990,4.545454545454546,21.21212121212121,74.24242424242425
450054,1092,2302,109,3503,3.111618612617756,31.173280045675135,65.71510134170711
450055,16,21,0,37,0.0,43.24324324324324,56.75675675675676
450056,372,1071,88,1531,5.747877204441541,24.297844546048335,69.95427824951012
450058,1352,3902,238,5492,4.333576110706482,24.617625637290605,71.04879825200291
450064,288,738,30,1056,2.840909090909091,27.27272727272727,69.88636363636364
450068,872,2438,124,3434,3.61094933022714,25.393127548048923,70.99592312172393
450072,32,303,0,335,0.0,9.55223880597015,90.44776119402985
450079,284,793,11,1088,1.0110294117647058,26.10294117647059,72.88602941176471
450080,43,182,0,225,0.0,19.11111111111111,80.88888888888889
450082,0,75,0,75,0.0,0.0,100.0
450083,1111,2094,256,3461,7.396706154290668,32.100548974284884,60.50274487142444
450087,81,541,0,622,0.0,13.02250803858521,86.97749196141478
450090,38,120,0,158,0.0,24.050632911392405,75.9493670886076
450092,12,178,0,190,0.0,6.315789473684211,93.6842105263158
450097,11,399,0,410,0.0,2.682926829268293,97.3170731707317
450101,359,939,29,1327,2.185380557648832,27.053504144687263,70.7611152976639
450102,1301,3187,203,4691,4.327435514815605,27.73395864421232,67.93860584097207
450104,101,317,12,430,2.7906976744186047,23.488372093023255,73.72093023255813
450107,270,1281,18,1569,1.147227533460803,17.208413001912046,81.64435946462714
450108,0,0,12,12,100.0,0.0,0.0
450119,203,1121,0,1324,0.0,15.332326283987916,84.66767371601208
450124,139,260,0,399,0.0,34.83709273182957,65.16290726817043
450128,0,408,0,408,0.0,0.0,100.0
450132,250,1017,19,1286,1.4774494556765163,19.440124416796266,79.08242612752721
450133,198,777,43,1018,4.223968565815324,19.44990176817289,76.3261296660118
450135,1584,3526,285,5395,5.282669138090825,29.360518999073214,65.35681186283597
450137,607,1246,30,1883,1.5932023366967605,32.23579394583112,66.17100371747212
450144,11,0,0,11,0.0,100.0,0.0
450147,172,539,15,726,2.066115702479339,23.69146005509642,74.24242424242425
450148,12,220,0,232,0.0,5.172413793103448,94.82758620689656
450152,104,521,0,625,0.0,16.64,83.36
450154,0,99,0,99,0.0,0.0,100.0
450163,0,65,0,65,0.0,0.0,100.0
450165,0,133,0,133,0.0,0.0,100.0
450176,18,527,0,545,0.0,3.302752293577982,96.69724770642202
450184,1832,6205,315,8352,3.771551724137931,21.93486590038314,74.29358237547893
450193,479,1700,41,2220,1.8468468468468466,21.576576576576574,76.57657657657657
450194,0,54,0,54,0.0,0.0,100.0
450196,274,1007,57,1338,4.260089686098654,20.47832585949178,75.26158445440957
450200,144,410,0,554,0.0,25.992779783393498,74.0072202166065
450203,171,856,0,1027,0.0,16.65043816942551,83.34956183057449
450209,200,901,0,1101,0.0,18.1653042688465,81.83469573115349
450211,159,615,14,788,1.7766497461928936,20.17766497461929,78.04568527918782
450213,599,1218,86,1903,4.5191802417235944,31.476615869679453,64.00420388859696
450222,141,694,0,835,0.0,16.886227544910177,83.11377245508982
450229,1180,2286,339,3805,8.909329829172142,31.011826544021027,60.07884362680683
450231,1006,2246,280,3532,7.9275198187995475,28.482446206115515,63.590033975084935
450236,62,384,0,446,0.0,13.901345291479823,86.09865470852019
450237,792,2500,189,3481,5.429474288997414,22.752082734846308,71.81844297615628
450241,0,0,14,14,100.0,0.0,0.0
450271,118,496,34,648,5.246913580246913,18.209876543209877,76.5432098765432
450272,82,308,16,406,3.9408866995073892,20.19704433497537,75.86206896551724
450289,94,206,0,300,0.0,31.333333333333336,68.66666666666667
450292,0,57,0,57,0.0,0.0,100.0
450324,637,2866,132,3635,3.6313617606602477,17.524071526822556,78.84456671251719
450330,0,169,0,169,0.0,0.0,100.0
450346,347,988,84,1419,5.9196617336152215,24.4538407329105,69.62649753347428
450347,64,153,0,217,0.0,29.493087557603687,70.50691244239631
450351,30,125,0,155,0.0,19.35483870967742,80.64516129032258
450352,180,697,32,909,3.52035203520352,19.801980198019802,76.67766776677668
450358,1941,5354,312,7607,4.101485473905613,25.515972130932035,70.38254239516235
450369,16,0,0,16,0.0,100.0,0.0
450370,18,25,0,43,0.0,41.86046511627907,58.139534883720934
450372,220,762,0,982,0.0,22.403258655804482,77.59674134419552
450379,0,64,0,64,0.0,0.0,100.0
450388,3479,8190,853,12522,6.812010860884843,27.78310174093595,65.4048873981792
450389,90,363,0,453,0.0,19.867549668874172,80.13245033112582
450395,0,65,0,65,0.0,0.0,100.0
450400,0,53,0,53,0.0,0.0,100.0
450403,302,1083,27,1412,1.9121813031161474,21.388101983002834,76.69971671388102
450411,0,36,0,36,0.0,0.0,100.0
450419,12,108,0,120,0.0,10.0,90.0
450424,222,1226,0,1448,0.0,15.331491712707182,84.66850828729282
450431,823,2479,269,3571,7.532903948473817,23.046765611873425,69.42033043965276
450447,17,236,0,253,0.0,6.719367588932807,93.2806324110672
450462,1040,2158,128,3326,3.848466626578473,31.26879134095009,64.88274203247144
450465,12,106,0,118,0.0,10.16949152542373,89.83050847457628
450469,11,132,0,143,0.0,7.6923076923076925,92.3076923076923
450475,0,25,0,25,0.0,0.0,100.0
450484,169,688,40,897,4.459308807134894,18.84057971014493,76.70011148272017
450508,0,212,0,212,0.0,0.0,100.0
450518,22,313,0,335,0.0,6.567164179104477,93.43283582089552
450537,337,1225,58,1620,3.580246913580247,20.802469135802472,75.61728395061729
450539,0,55,0,55,0.0,0.0,100.0
450563,805,1384,53,2242,2.3639607493309547,35.90544157002677,61.73059768064228
450565,0,58,0,58,0.0,0.0,100.0
450571,817,1371,112,2300,4.869565217391305,35.52173913043478,59.608695652173914
450573,0,34,0,34,0.0,0.0,100.0
450578,14,0,0,14,0.0,100.0,0.0
450584,0,20,0,20,0.0,0.0,100.0
450587,52,361,0,413,0.0,12.590799031477,87.40920096852301
450596,42,274,0,316,0.0,13.291139240506327,86.70886075949366
450597,0,32,0,32,0.0,0.0,100.0
450604,59,154,0,213,0.0,27.699530516431924,72.30046948356808
450610,291,1319,67,1677,3.9952295766249257,17.352415026833633,78.65235539654144
450617,520,1739,64,2323,2.755058114507103,22.38484718037021,74.86009470512268
450634,371,1188,52,1611,3.2278088144009933,23.02917442582247,73.74301675977654
450638,58,469,0,527,0.0,11.005692599620494,88.9943074003795
450639,283,915,17,1215,1.3991769547325104,23.292181069958847,75.30864197530865
450641,0,70,0,70,0.0,0.0,100.0
450643,24,415,0,439,0.0,5.466970387243736,94.53302961275627
450644,22,401,0,423,0.0,5.200945626477541,94.79905437352247
450647,730,1610,88,2428,3.6243822075782535,30.065897858319605,66.30971993410213
450651,1181,2215,233,3629,6.420501515569027,32.543400385781204,61.03609809864976
450653,0,45,0,45,0.0,0.0,100.0
450654,11,37,0,48,0.0,22.916666666666664,77.08333333333334
450656,74,506,0,580,0.0,12.758620689655173,87.24137931034483
450658,0,15,0,15,0.0,0.0,100.0
450659,14,187,0,201,0.0,6.965174129353234,93.03482587064677
450661,24,239,0,263,0.0,9.125475285171103,90.8745247148289
450662,72,466,0,538,0.0,13.382899628252787,86.61710037174721
450668,103,424,0,527,0.0,19.54459203036053,80.45540796963947
450669,76,466,0,542,0.0,14.022140221402212,85.97785977859779
450670,136,506,0,642,0.0,21.18380062305296,78.81619937694704
450672,404,1027,67,1498,4.472630173564753,26.969292389853138,68.55807743658211
450675,200,1040,15,1255,1.1952191235059761,15.936254980079681,82.86852589641434
450677,132,894,0,1026,0.0,12.865497076023392,87.13450292397661
450678,0,312,0,312,0.0,0.0,100.0
450684,195,1127,11,1333,0.8252063015753939,14.628657164291074,84.54613653413354
450686,519,1282,25,1826,1.3691128148959473,28.42278203723987,70.20810514786419
450688,11,501,0,512,0.0,2.1484375,97.8515625
450690,0,30,0,30,0.0,0.0,100.0
450694,0,129,0,129,0.0,0.0,100.0
450697,0,34,0,34,0.0,0.0,100.0
450702,200,816,118,1134,10.405643738977071,17.636684303350968,71.95767195767195
450709,206,762,0,968,0.0,21.280991735537192,78.71900826446281
450711,29,539,0,568,0.0,5.105633802816902,94.8943661971831
450713,644,1740,97,2481,3.9097138250705363,25.957275292220878,70.13301088270859
450718,382,940,69,1391,4.960460100647016,27.462257368799424,67.57728253055356
450723,151,1097,0,1248,0.0,12.099358974358974,87.90064102564102
450730,17,166,0,183,0.0,9.289617486338798,90.7103825136612
450742,235,761,17,1013,1.678183613030602,23.198420533070088,75.12339585389931
450743,365,1059,54,1478,3.6535859269282813,24.69553450608931,71.65087956698241
450747,26,236,0,262,0.0,9.923664122137405,90.07633587786259
450771,555,1471,119,2145,5.547785547785548,25.874125874125873,68.57808857808858
450774,0,0,13,13,100.0,0.0,0.0
450775,745,2551,98,3394,2.8874484384207424,21.950500883912788,75.16205067766647
450779,429,963,103,1495,6.889632107023412,28.695652173913043,64.41471571906354
450788,329,1160,103,1592,6.469849246231156,20.665829145728644,72.8643216080402
450801,574,1682,161,2417,6.661150186181216,23.748448489863467,69.59040132395532
450804,349,0,11,360,3.0555555555555554,96.94444444444444,0.0
450808,17,0,52,69,75.36231884057972,24.637681159420293,0.0
450809,352,1081,12,1445,0.8304498269896194,24.359861591695502,74.80968858131489
450820,755,2813,94,3662,2.5669033315128345,20.617149098853087,76.81594756963408
450822,0,147,0,147,0.0,0.0,100.0
450827,41,0,78,119,65.54621848739495,34.45378151260504,0.0
450828,26,83,0,109,0.0,23.853211009174313,76.14678899082568
450833,0,21,0,21,0.0,0.0,100.0
450834,0,0,19,19,100.0,0.0,0.0
450840,57,226,0,283,0.0,20.141342756183743,79.85865724381625
450844,556,2226,46,2828,1.6265912305516266,19.660537482319658,78.71287128712872
450847,316,1033,0,1349,0.0,23.42475908080059,76.5752409191994
450848,131,884,13,1028,1.264591439688716,12.743190661478598,85.99221789883269
450851,173,281,110,564,19.50354609929078,30.673758865248228,49.822695035460995
450853,0,0,24,24,100.0,0.0,0.0
450855,29,367,0,396,0.0,7.3232323232323235,92.67676767676768
450856,30,0,81,111,72.97297297297297,27.027027027027028,0.0
450862,192,852,38,1082,3.512014787430684,17.744916820702404,78.74306839186691
450864,126,0,133,259,51.35135135135135,48.64864864864865,0.0
450867,58,228,0,286,0.0,20.27972027972028,79.72027972027972
450869,158,663,11,832,1.3221153846153846,18.990384615384613,79.6875
450874,0,0,35,35,100.0,0.0,0.0
450875,0,0,80,80,100.0,0.0,0.0
450876,28,43,45,116,38.793103448275865,24.137931034482758,37.06896551724138
450880,84,0,86,170,50.588235294117645,49.411764705882355,0.0
450883,11,0,0,11,0.0,100.0,0.0
450885,77,330,0,407,0.0,18.91891891891892,81.08108108108108
450888,16,0,0,16,0.0,100.0,0.0
450889,0,0,17,17,100.0,0.0,0.0
450890,572,1009,33,1614,2.0446096654275094,35.43990086741016,62.51548946716233
450893,25,146,0,171,0.0,14.619883040935672,85.38011695906432
460001,504,1299,84,1887,4.451510333863275,26.70906200317965,68.83942766295708
