Rating Period ,Calendar Year,Model,County,Health Plan,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Glenn,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Child - SIS,$114.63 ,-,$123.15 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Adult - SIS,$405.24 ,-,$429.38 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,ACA Optional Expansion - SIS,$373.03 ,-,$395.28 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD - SIS,"$1,178.84 ",-,"$1,241.73 "
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD/Full-Dual - SIS,$492.76 ,-,$514.75 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC - SIS,"$1,178.84 ",-,"$1,241.73 "
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC/Full-Dual - SIS,$492.76 ,-,$514.75 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Maternity - SIS,"$10,880.88 ",-,"$11,312.75 "
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Child - UIS Federally Eligible,$44.77 ,-,$48.42 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Adult - UIS Federally Eligible,$290.48 ,-,$307.42 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,$298.52 ,-,$315.90 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD - UIS Federally Eligible,$688.76 ,-,$727.21 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,$91.09 ,-,$96.83 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC - UIS Federally Eligible,$688.76 ,-,$727.21 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,$91.09 ,-,$96.83 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Maternity - UIS Federally Eligible,"$10,880.88 ",-,"$11,312.75 "
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Child - UIS State-Only,$71.25 ,-,$76.20 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,Adult - UIS State-Only,$244.13 ,-,$258.40 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,$281.19 ,-,$296.68 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD - UIS State-Only,$622.28 ,-,$653.80 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,$348.07 ,-,$362.91 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC - UIS State-Only,$622.28 ,-,$653.80 
1/24-12/24,2024,COHS,Mariposa,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,$348.07 ,-,$362.91 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Nevada,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Placer,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Plumas,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Sierra,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Sutter,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC/Full-Dual - UIS Federally Eligible,$72.29 ,-,$76.83 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Maternity - UIS Federally Eligible,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Child - UIS State-Only,$58.19 ,-,$62.33 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,Adult - UIS State-Only,$146.84 ,-,$155.80 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,ACA Optional Expansion - UIS State-Only,$197.62 ,-,$209.15 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD - UIS State-Only,$383.01 ,-,$404.27 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,SPD/Full-Dual - UIS State-Only,$213.52 ,-,$223.81 
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC - UIS State-Only,"$13,754.19 ",-,"$14,237.48 "
1/24-12/24,2024,COHS,Tehama,Partnership Health Plan of California,LTC/Full-Dual - UIS State-Only,"$8,897.03 ",-,"$9,205.40 "
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,Child - SIS,$108.50 ,-,$116.61 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,Adult - SIS,$311.22 ,-,$330.42 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,ACA Optional Expansion - SIS,$367.55 ,-,$389.74 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,SPD - SIS,"$1,131.23 ",-,"$1,192.99 "
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,SPD/Full-Dual - SIS,$251.50 ,-,$264.62 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,LTC - SIS,"$11,086.14 ",-,"$11,490.03 "
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,LTC/Full-Dual - SIS,"$8,893.26 ",-,"$9,203.55 "
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,Maternity - SIS,"$14,314.28 ",-,"$14,882.57 "
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,Child - UIS Federally Eligible,$33.27 ,-,$36.32 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,Adult - UIS Federally Eligible,$206.15 ,-,$218.67 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,ACA Optional Expansion - UIS Federally Eligible,$260.45 ,-,$275.94 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,SPD - UIS Federally Eligible,$589.11 ,-,$622.56 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,SPD/Full-Dual - UIS Federally Eligible,$89.17 ,-,$94.72 
1/24-12/24,2024,COHS,Yuba,Partnership Health Plan of California,LTC - UIS Federally Eligible,$622.10 ,-,$657.34 
