Rating Period,Calendar Year,Model,County,Health Plan,Category of Aid, Lower Bound , Midpoint , Upper Bound 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,SPD - SIS,$575.36 ,$594.23 ,$613.92 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,SPD/Full-Dual - SIS,$228.28 ,$234.45 ,$240.90 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,LTC - SIS,"$7,851.79 ","$7,959.42 ","$8,070.13 "
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,LTC/Full-Dual - SIS ,"$5,885.01 ","$5,957.19 ","$6,031.26 "
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,Maternity - UIS Federal,"$8,078.38 ","$8,254.46 ","$8,436.32 "
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,Maternity - SIS,"$8,095.84 ","$8,272.31 ","$8,454.56 "
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,Child - UIS State-Only,$44.57 ,$46.48 ,$48.48 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,Adult - UIS State-Only,$138.57 ,$143.22 ,$148.09 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$229.31 ,$236.36 ,$243.71 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,SPD - UIS State-Only,$401.15 ,$412.87 ,$425.09 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,$189.53 ,$194.44 ,$199.56 
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,LTC - UIS State-Only,"$6,692.33 ","$6,775.56 ","$6,860.96 "
1/23-12/23,2023,Two Plan,Kings,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,"$5,891.69 ","$5,961.29 ","$6,032.63 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Child - UIS Federal,$27.15 ,$28.68 ,$30.31 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Adult - UIS Federal,$130.23 ,$134.85 ,$139.69 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,ACA Optional Expansion - UIS Federal,$228.14 ,$235.69 ,$243.59 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD - UIS Federal,$640.05 ,$659.97 ,$680.73 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD/Full-Dual - UIS Federal,$60.50 ,$62.96 ,$65.56 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC - UIS Federal,"$1,589.49 ","$1,637.85 ","$1,688.21 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC/Full-Dual - UIS Federal,$153.39 ,$158.04 ,$162.91 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Child - SIS,$88.40 ,$92.78 ,$97.41 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Adult - SIS,$188.27 ,$195.52 ,$203.13 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,ACA Optional Expansion - SIS,$266.77 ,$276.48 ,$286.65 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD - SIS,$652.08 ,$675.77 ,$700.51 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD/Full-Dual - SIS,$345.29 ,$354.08 ,$363.27 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC - SIS,"$11,620.92 ","$11,790.19 ","$11,964.53 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC/Full-Dual - SIS ,"$8,051.53 ","$8,147.20 ","$8,245.30 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Maternity - UIS Federal,"$6,926.63 ","$7,077.68 ","$7,233.68 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Maternity - SIS,"$6,926.63 ","$7,077.68 ","$7,233.68 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Child - UIS State-Only,$46.31 ,$48.56 ,$50.94 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,Adult - UIS State-Only,$122.42 ,$126.74 ,$131.28 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,ACA Optional Expansion - UIS State-Only,$267.18 ,$275.03 ,$283.22 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD - UIS State-Only,$798.71 ,$819.53 ,$841.19 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,SPD/Full-Dual - UIS State-Only,$310.62 ,$317.33 ,$324.32 
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC - UIS State-Only,"$9,558.93 ","$9,674.64 ","$9,793.31 "
1/23-12/23,2023,Two Plan,Los Angeles,LA Care Health Plan,LTC/Full-Dual - UIS State-Only,"$7,896.53 ","$7,987.51 ","$8,080.69 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Child - UIS Federal,$22.26 ,$23.57 ,$24.98 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Adult - UIS Federal,$122.97 ,$127.35 ,$131.95 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,ACA Optional Expansion - UIS Federal,$208.83 ,$215.84 ,$223.16 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD - UIS Federal,$398.31 ,$411.10 ,$424.45 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD/Full-Dual - UIS Federal,$85.60 ,$88.75 ,$92.05 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC - UIS Federal,"$1,500.06 ","$1,546.41 ","$1,594.70 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC/Full-Dual - UIS Federal,$119.50 ,$123.22 ,$127.12 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Child - SIS,$75.22 ,$79.11 ,$83.23 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Adult - SIS,$171.18 ,$177.84 ,$184.82 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,ACA Optional Expansion - SIS,$247.66 ,$256.72 ,$266.22 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD - SIS,$519.13 ,$538.71 ,$559.15 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD/Full-Dual - SIS,$386.49 ,$396.43 ,$406.81 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC - SIS,"$12,280.50 ","$12,453.50 ","$12,631.56 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC/Full-Dual - SIS ,"$7,535.81 ","$7,622.04 ","$7,710.38 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Maternity - UIS Federal,"$6,926.63 ","$7,077.68 ","$7,233.68 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Maternity - SIS,"$6,926.63 ","$7,077.68 ","$7,233.68 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Child - UIS State-Only,$34.06 ,$35.90 ,$37.84 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,Adult - UIS State-Only,$122.25 ,$126.49 ,$130.93 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,ACA Optional Expansion - UIS State-Only,$240.95 ,$247.95 ,$255.25 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD - UIS State-Only,$626.04 ,$642.37 ,$659.37 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,SPD/Full-Dual - UIS State-Only,$317.47 ,$324.73 ,$332.28 
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC - UIS State-Only,"$10,637.43 ","$10,762.69 ","$10,891.06 "
1/23-12/23,2023,Two Plan,Los Angeles,Health Net of California,LTC/Full-Dual - UIS State-Only,"$7,415.70 ","$7,498.19 ","$7,582.61 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Child - UIS Federal,$27.08 ,$28.49 ,$29.99 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Adult - UIS Federal,$191.46 ,$197.65 ,$204.10 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,ACA Optional Expansion - UIS Federal,$235.31 ,$242.76 ,$250.54 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD - UIS Federal,$685.99 ,$706.54 ,$727.94 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD/Full-Dual - UIS Federal,$103.82 ,$107.32 ,$110.99 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC - UIS Federal,"$1,048.13 ","$1,071.17 ","$1,095.07 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC/Full-Dual - UIS Federal,$70.74 ,$72.80 ,$74.96 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Child - SIS,$66.49 ,$69.68 ,$73.06 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Adult - SIS,$219.88 ,$227.53 ,$235.54 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,ACA Optional Expansion - SIS,$266.36 ,$275.37 ,$284.79 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD - SIS,$720.14 ,$743.75 ,$768.38 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD/Full-Dual - SIS,$211.62 ,$217.68 ,$224.01 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC - SIS,"$7,905.22 ","$8,013.15 ","$8,124.16 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC/Full-Dual - SIS ,"$5,912.04 ","$5,984.14 ","$6,058.12 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Maternity - UIS Federal,"$8,019.68 ","$8,194.49 ","$8,375.03 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Maternity - SIS,"$8,034.63 ","$8,209.76 ","$8,390.64 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Child - UIS State-Only,$36.69 ,$38.26 ,$39.92 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,Adult - UIS State-Only,$137.07 ,$141.54 ,$146.21 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,ACA Optional Expansion - UIS State-Only,$198.87 ,$204.82 ,$211.03 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD - UIS State-Only,$548.43 ,$563.99 ,$580.17 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,SPD/Full-Dual - UIS State-Only,$199.49 ,$204.51 ,$209.74 
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC - UIS State-Only,"$6,857.02 ","$6,941.67 ","$7,028.51 "
1/23-12/23,2023,Two Plan,Madera,CalViva Health,LTC/Full-Dual - UIS State-Only,"$5,890.52 ","$5,959.84 ","$6,030.86 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Child - UIS Federal,$19.87 ,$21.07 ,$22.35 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Adult - UIS Federal,$166.41 ,$171.92 ,$177.69 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,$221.74 ,$228.88 ,$236.34 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD - UIS Federal,$528.09 ,$544.27 ,$561.13 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,$101.80 ,$105.26 ,$108.88 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC - UIS Federal,"$1,022.66 ","$1,045.43 ","$1,069.06 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,$70.60 ,$72.63 ,$74.76 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Child - SIS,$63.63 ,$66.67 ,$69.90 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Adult - SIS,$174.27 ,$180.33 ,$186.68 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,ACA Optional Expansion - SIS,$223.47 ,$231.02 ,$238.93 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD - SIS,$575.36 ,$594.23 ,$613.92 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD/Full-Dual - SIS,$228.28 ,$234.45 ,$240.90 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC - SIS,"$7,851.79 ","$7,959.42 ","$8,070.13 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC/Full-Dual - SIS ,"$5,885.01 ","$5,957.19 ","$6,031.26 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Maternity - UIS Federal,"$8,078.38 ","$8,254.46 ","$8,436.32 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Maternity - SIS,"$8,095.84 ","$8,272.31 ","$8,454.56 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Child - UIS State-Only,$44.57 ,$46.48 ,$48.48 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,Adult - UIS State-Only,$138.57 ,$143.22 ,$148.09 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$229.31 ,$236.36 ,$243.71 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD - UIS State-Only,$401.15 ,$412.87 ,$425.09 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,$189.53 ,$194.44 ,$199.56 
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC - UIS State-Only,"$6,692.33 ","$6,775.56 ","$6,860.96 "
1/23-12/23,2023,Two Plan,Madera,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,"$5,891.69 ","$5,961.29 ","$6,032.63 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Child - UIS Federal,$24.03 ,$25.39 ,$26.83 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Adult - UIS Federal,$164.09 ,$169.56 ,$175.28 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,ACA Optional Expansion - UIS Federal,$266.72 ,$275.19 ,$284.04 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD - UIS Federal,$673.61 ,$694.03 ,$715.31 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD/Full-Dual - UIS Federal,$160.08 ,$165.25 ,$170.65 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC - UIS Federal,"$1,423.00 ","$1,465.37 ","$1,509.47 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC/Full-Dual - UIS Federal,$94.35 ,$97.43 ,$100.66 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Child - SIS,$88.68 ,$92.93 ,$97.42 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Adult - SIS,$244.24 ,$252.88 ,$261.93 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,ACA Optional Expansion - SIS,$300.61 ,$310.99 ,$321.86 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD - SIS,$846.10 ,$874.15 ,$903.40 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD/Full-Dual - SIS,$294.60 ,$302.60 ,$310.97 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC - SIS,"$11,081.36 ","$11,248.90 ","$11,421.57 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC/Full-Dual - SIS ,"$7,408.04 ","$7,496.11 ","$7,586.43 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Maternity - UIS Federal,"$7,673.68 ","$7,840.96 ","$8,013.72 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Maternity - SIS,"$7,688.64 ","$7,856.25 ","$8,029.35 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Child - UIS State-Only,$51.38 ,$53.69 ,$56.12 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,Adult - UIS State-Only,$168.80 ,$174.32 ,$180.09 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,ACA Optional Expansion - UIS State-Only,$314.73 ,$323.45 ,$332.55 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD - UIS State-Only,$812.99 ,$833.96 ,$855.76 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,SPD/Full-Dual - UIS State-Only,$310.24 ,$317.90 ,$325.88 
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC - UIS State-Only,"$9,201.44 ","$9,315.73 ","$9,433.00 "
1/23-12/23,2023,Two Plan,Riverside,Inland Empire Health Plan,LTC/Full-Dual - UIS State-Only,"$7,290.53 ","$7,375.34 ","$7,462.23 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Child - UIS Federal,$19.79 ,$20.83 ,$21.95 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Adult - UIS Federal,$99.47 ,$102.88 ,$106.46 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS Federal,$165.48 ,$170.84 ,$176.45 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD - UIS Federal,$377.70 ,$389.36 ,$401.50 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS Federal,$92.49 ,$95.59 ,$98.84 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC - UIS Federal,"$1,153.27 ","$1,187.83 ","$1,223.82 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS Federal,$120.69 ,$124.25 ,$127.97 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Child - SIS,$73.72 ,$77.17 ,$80.82 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Adult - SIS,$149.09 ,$154.41 ,$159.98 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,ACA Optional Expansion - SIS,$191.58 ,$198.20 ,$205.13 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD - SIS,$550.25 ,$568.55 ,$587.64 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD/Full-Dual - SIS,$285.08 ,$292.60 ,$300.46 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC - SIS,"$8,638.94 ","$8,762.18 ","$8,889.04 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC/Full-Dual - SIS ,"$6,609.25 ","$6,692.49 ","$6,777.94 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Maternity - UIS Federal,"$7,682.77 ","$7,850.25 ","$8,023.22 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Maternity - SIS,"$7,664.82 ","$7,831.91 ","$8,004.47 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Child - UIS State-Only,$36.70 ,$38.34 ,$40.08 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,Adult - UIS State-Only,$102.99 ,$106.43 ,$110.03 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$182.65 ,$188.39 ,$194.38 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD - UIS State-Only,$549.28 ,$563.22 ,$577.71 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$309.65 ,$317.39 ,$325.44 
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC - UIS State-Only,"$7,480.69 ","$7,569.52 ","$7,660.57 "
1/23-12/23,2023,Two Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS State-Only,"$6,531.34 ","$6,611.39 ","$6,693.50 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Child - UIS Federal,$24.03 ,$25.39 ,$26.83 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Adult - UIS Federal,$164.09 ,$169.56 ,$175.28 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,ACA Optional Expansion - UIS Federal,$266.72 ,$275.19 ,$284.04 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD - UIS Federal,$673.61 ,$694.03 ,$715.31 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD/Full-Dual - UIS Federal,$160.08 ,$165.25 ,$170.65 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC - UIS Federal,"$1,423.00 ","$1,465.37 ","$1,509.47 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC/Full-Dual - UIS Federal,$94.35 ,$97.43 ,$100.66 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Child - SIS,$88.68 ,$92.93 ,$97.42 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Adult - SIS,$244.24 ,$252.88 ,$261.93 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,ACA Optional Expansion - SIS,$300.61 ,$310.99 ,$321.86 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD - SIS,$846.10 ,$874.15 ,$903.40 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD/Full-Dual - SIS,$294.60 ,$302.60 ,$310.97 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC - SIS,"$11,081.36 ","$11,248.90 ","$11,421.57 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC/Full-Dual - SIS ,"$7,408.04 ","$7,496.11 ","$7,586.43 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Maternity - UIS Federal,"$7,673.68 ","$7,840.96 ","$8,013.72 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Maternity - SIS,"$7,688.64 ","$7,856.25 ","$8,029.35 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Child - UIS State-Only,$51.38 ,$53.69 ,$56.12 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,Adult - UIS State-Only,$168.80 ,$174.32 ,$180.09 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,ACA Optional Expansion - UIS State-Only,$314.73 ,$323.45 ,$332.55 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD - UIS State-Only,$812.99 ,$833.96 ,$855.76 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,SPD/Full-Dual - UIS State-Only,$310.24 ,$317.90 ,$325.88 
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC - UIS State-Only,"$9,201.44 ","$9,315.73 ","$9,433.00 "
1/23-12/23,2023,Two Plan,San Bernardino,Inland Empire Health Plan,LTC/Full-Dual - UIS State-Only,"$7,290.53 ","$7,375.34 ","$7,462.23 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Child - UIS Federal,$19.79 ,$20.83 ,$21.95 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Adult - UIS Federal,$99.47 ,$102.88 ,$106.46 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS Federal,$165.48 ,$170.84 ,$176.45 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD - UIS Federal,$377.70 ,$389.36 ,$401.50 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS Federal,$92.49 ,$95.59 ,$98.84 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC - UIS Federal,"$1,153.27 ","$1,187.83 ","$1,223.82 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS Federal,$120.69 ,$124.25 ,$127.97 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Child - SIS,$73.72 ,$77.17 ,$80.82 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Adult - SIS,$149.09 ,$154.41 ,$159.98 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - SIS,$191.58 ,$198.20 ,$205.13 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD - SIS,$550.25 ,$568.55 ,$587.64 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - SIS,$285.08 ,$292.60 ,$300.46 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC - SIS,"$8,638.94 ","$8,762.18 ","$8,889.04 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - SIS ,"$6,609.25 ","$6,692.49 ","$6,777.94 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Maternity - UIS Federal,"$7,682.77 ","$7,850.25 ","$8,023.22 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Maternity - SIS,"$7,664.82 ","$7,831.91 ","$8,004.47 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Child - UIS State-Only,$36.70 ,$38.34 ,$40.08 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,Adult - UIS State-Only,$102.99 ,$106.43 ,$110.03 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$182.65 ,$188.39 ,$194.38 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD - UIS State-Only,$549.28 ,$563.22 ,$577.71 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$309.65 ,$317.39 ,$325.44 
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC - UIS State-Only,"$7,480.69 ","$7,569.52 ","$7,660.57 "
1/23-12/23,2023,Two Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS State-Only,"$6,531.34 ","$6,611.39 ","$6,693.50 "
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,Child - UIS Federal,$29.18 ,$31.13 ,$33.22 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,Adult - UIS Federal,$201.74 ,$208.91 ,$216.42 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - UIS Federal,$310.93 ,$321.39 ,$332.34 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,SPD - UIS Federal,$895.68 ,$923.85 ,$953.21 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - UIS Federal,$95.89 ,$99.77 ,$103.85 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,LTC - UIS Federal,"$2,275.68 ","$2,324.25 ","$2,374.64 "
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - UIS Federal,$211.50 ,$217.29 ,$223.35 
1/23-12/23,2023,Two Plan,San Francisco,San Francisco Health Plan,Child - SIS,$102.48 ,$107.99 ,$113.84 
