2025 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H3256 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",76%,85%,63%,48%,87%,98%,99%,52%,82%,84%,73%,70%,45%,68%,11%,87%,62%,58%,84,88,92,87,89,86,0.13,31%,Medicare shows only a Star Rating for this topic ,99%,95%,98%,100%,0.13,31%,Medicare shows only a Star Rating for this topic ,90,92,99,88%,88%,88%,88%,85%
H3259 ,Local CCP ,VOLUNTEER STATE HEALTH PLAN ,BlueCare Plus Tennessee ,BlueCross BlueShield of Tennessee ,73%,74%,57%,39%,69%,94%,94%,62%,83%,80%,74%,62%,44%,59%,12%,83%,49%,57%,83,86,92,88,90,87,0.27,8%,Medicare shows only a Star Rating for this topic ,98%,99%,98%,97%,0.27,8%,Medicare shows only a Star Rating for this topic ,90,92,98,85%,87%,87%,88%,82%
H3274 ,Local CCP ,ALIGN SENIOR CARE CALIFORNIA INC. ,Align Senior Care ,"Curana Health Holdings, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,72%,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,90%,91%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H3276 ,Local CCP ,"CONNECTICARE INSURANCE COMPANY, INC. ",ConnectiCare ,"EmblemHealth, Inc. ",78%,73%,69%,55%,36%,92%,94%,Not enough data available ,73%,72%,85%,Not enough data available ,Not enough data available ,62%,14%,86%,69%,50%,81,Not enough data available ,Not enough data available ,Not enough data available ,87,Not enough data available ,0.12,17%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,97%,97%,0.12,17%,Medicare shows only a Star Rating for this topic ,85,Not enough data available ,99,86%,89%,88%,45%,87%
H3288 ,Local CCP ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,Aetna Medicare ,CVS Health Corporation ,68%,74%,62%,48%,No data available ,No data available ,No data available ,44%,75%,92%,75%,51%,46%,93%,12%,83%,50%,53%,83,86,92,88,87,87,0.17,22%,Medicare shows only a Star Rating for this topic ,89%,93%,100%,97%,0.17,22%,Medicare shows only a Star Rating for this topic ,85,89,98,84%,88%,87%,91%,83%
H3291 ,Local CCP ,"PRUITTHEALTH PREMIER, INC. ",PruittHealth Premier ,"UNICO Services, Inc. ",21%,66%,Plan too small to be measured ,No data available ,96%,91%,99%,Not enough data available ,85%,78%,Not enough data available ,No data available ,No data available ,Not enough data available ,12%,Not enough data available ,Not enough data available ,31%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.25,4%,Not enough data available ,Not enough data available ,Not enough data available ,89%,92%,0.25,4%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,78%,91%,94%,97%,94%
H3305 ,Local CCP ,"MVP HEALTH PLAN, INC. ",MVP HEALTH CARE ,"MVP Health Care, Inc. ",83%,78%,84%,52%,59%,74%,75%,33%,75%,86%,70%,51%,45%,62%,11%,86%,57%,63%,82,87,93,87,90,87,0.05,8%,Medicare shows only a Star Rating for this topic ,99%,96%,94%,94%,0.05,8%,Medicare shows only a Star Rating for this topic ,88,91,99,87%,91%,89%,70%,82%
H3307 ,Local CCP ,"OXFORD HEALTH PLANS (NY), INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",70%,71%,71%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,23%,71%,88%,70%,59%,45%,53%,12%,87%,44%,56%,78,Not enough data available ,Not enough data available ,Not enough data available ,81,Not enough data available ,0.15,18%,Medicare shows only a Star Rating for this topic ,100%,95%,98%,100%,0.15,18%,Medicare shows only a Star Rating for this topic ,83,88,99,86%,89%,86%,84%,87%
H3312 ,Local CCP ,AETNA HEALTH INC. (NY) ,Aetna Medicare ,CVS Health Corporation ,74%,70%,68%,47%,70%,100%,89%,49%,75%,91%,76%,60%,45%,93%,12%,86%,54%,58%,80,84,90,88,89,87,0.26,17%,Medicare shows only a Star Rating for this topic ,92%,99%,100%,97%,0.26,17%,Medicare shows only a Star Rating for this topic ,87,89,99,86%,89%,87%,92%,85%
H3330 ,Local CCP ,HEALTH INSURANCE PLAN OF GREATER NEW YORK ,EmblemHealth ,"EmblemHealth, Inc. ",81%,77%,75%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,76%,86%,76%,63%,34%,63%,11%,86%,67%,52%,79,79,90,84,85,84,0.21,1%,Medicare shows only a Star Rating for this topic ,97%,95%,97%,100%,0.21,1%,Medicare shows only a Star Rating for this topic ,87,87,99,86%,89%,86%,56%,88%
H3335 ,Local CCP ,"EXCELLUS HEALTH PLAN, INC. ","Excellus Health Plan, Inc ","Lifetime Healthcare, Inc. ",84%,82%,76%,47%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,28%,81%,87%,75%,46%,51%,68%,9%,86%,68%,59%,83,87,92,86,87,86,0.04,4%,Medicare shows only a Star Rating for this topic ,98%,94%,92%,94%,0.04,4%,Medicare shows only a Star Rating for this topic ,86,91,99,88%,92%,90%,85%,83%
H3342 ,Local CCP ,"ANTHEM HEALTHCHOICE ASSURANCE, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,98,85%,90%,94%,Not enough data available ,81%
H3344 ,Local CCP ,INDEPENDENT HEALTH BENEFITS CORPORATION ,Independent Health ,"Independent Health Association, Inc. ",88%,83%,81%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,89%,90%,79%,57%,54%,73%,12%,84%,65%,58%,85,90,94,89,92,87,0.11,2%,Medicare shows only a Star Rating for this topic ,98%,96%,92%,98%,0.11,2%,Medicare shows only a Star Rating for this topic ,93,94,98,90%,93%,93%,91%,86%
H3347 ,Local CCP ,"ELDERPLAN, INC. ",Elderplan ,"Elderplan, Inc. ",72%,58%,72%,57%,92%,76%,97%,Not enough data available ,69%,71%,59%,79%,Not enough data available ,83%,11%,89%,64%,46%,82,83,90,90,91,88,0.18,19%,Medicare shows only a Star Rating for this topic ,100%,100%,84%,86%,0.18,19%,Medicare shows only a Star Rating for this topic ,88,90,99,88%,86%,85%,98%,90%
H3351 ,Local CCP ,"EXCELLUS HEALTH PLAN, INC. ","Excellus Health Plan, Inc ","Lifetime Healthcare, Inc. ",82%,82%,86%,49%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,26%,81%,89%,71%,54%,48%,82%,9%,87%,79%,59%,82,83,90,87,90,87,0.04,6%,Medicare shows only a Star Rating for this topic ,98%,93%,92%,94%,0.04,6%,Medicare shows only a Star Rating for this topic ,87,92,99,88%,91%,90%,85%,85%
H3359 ,Local CCP ,"HEALTHFIRST HEALTH PLAN, INC. ",Healthfirst Medicare Plan ,"Healthfirst, Inc. ",79%,84%,74%,61%,66%,94%,91%,49%,87%,85%,82%,77%,54%,85%,11%,89%,71%,61%,79,Not enough data available ,89,Not enough data available ,89,85,0.12,10%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.12,10%,Medicare shows only a Star Rating for this topic ,88,Not enough data available ,97,88%,88%,86%,78%,91%
H3362 ,Local CCP ,"INDEPENDENT HEALTH ASSOCIATION, INC. ",Independent Health ,"Independent Health Association, Inc. ",84%,83%,80%,52%,98%,98%,96%,47%,83%,93%,79%,59%,41%,78%,11%,87%,66%,59%,84,88,93,88,91,86,0.02,3%,Medicare shows only a Star Rating for this topic ,99%,97%,92%,98%,0.02,3%,Medicare shows only a Star Rating for this topic ,88,91,98,90%,93%,92%,91%,87%
H3379 ,Local CCP ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",75%,76%,70%,43%,99%,97%,98%,22%,78%,86%,77%,53%,48%,64%,12%,90%,50%,62%,80,85,90,86,84,87,0.12,18%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,100%,0.12,18%,Medicare shows only a Star Rating for this topic ,85,89,99,87%,91%,89%,86%,86%
H3384 ,Local CCP ,Highmark Western and Northeastern New York Inc. ,Highmark Blue Cross Blue Shield or Highmark Blue S ,Highmark Health ,83%,83%,76%,45%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,54%,84%,88%,78%,54%,49%,76%,12%,91%,52%,64%,83,87,89,87,85,86,0.1,6%,Medicare shows only a Star Rating for this topic ,99%,100%,100%,98%,0.1,6%,Medicare shows only a Star Rating for this topic ,85,90,99,90%,93%,91%,88%,92%
H3387 ,Local CCP ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",73%,79%,78%,56%,78%,92%,97%,32%,81%,82%,73%,75%,53%,71%,12%,87%,67%,60%,80,79,89,84,87,86,0.17,19%,Medicare shows only a Star Rating for this topic ,99%,98%,98%,100%,0.17,19%,Medicare shows only a Star Rating for this topic ,87,89,99,90%,89%,88%,86%,89%
H3388 ,Local CCP ,"CAPITAL DISTRICT PHYSICIANS' HEALTH PLAN, INC. ",CDPHP Medicare Advantage ,"Capital District Physicians' Health Plan, Inc. ",85%,85%,81%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,48%,82%,90%,82%,55%,44%,81%,10%,86%,80%,65%,83,87,94,88,92,87,0.04,3%,Medicare shows only a Star Rating for this topic ,98%,96%,98%,100%,0.04,3%,Medicare shows only a Star Rating for this topic ,88,90,92,85%,90%,88%,85%,83%
H3404 ,Local CCP ,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA ,Blue Cross and Blue Shield of North Carolina ,Blue Cross and Blue Shield of North Carolina ,81%,83%,78%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,17%,77%,88%,79%,52%,48%,86%,9%,85%,74%,62%,83,86,92,89,89,88,0.09,4%,Medicare shows only a Star Rating for this topic ,98%,92%,97%,95%,0.09,4%,Medicare shows only a Star Rating for this topic ,88,90,99,87%,91%,90%,82%,83%
H3407 ,Local CCP ,"EL PASO FIRST HEALTH PLANS, INC. ",El Paso Health Medicare Advantage ,El Paso County Hospital District ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,67%,35%,18%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,81%,91%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,76%,63%,Not enough data available ,Not enough data available
H3418 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",77%,82%,74%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,31%,82%,90%,78%,53%,38%,57%,12%,87%,47%,61%,75,79,Not enough data available ,83,81,Not enough data available ,0.13,21%,Medicare shows only a Star Rating for this topic ,99%,96%,98%,100%,0.13,21%,Medicare shows only a Star Rating for this topic ,84,85,99,87%,90%,88%,84%,88%
H3419 ,Local CCP ,"PERENNIAL ADVANTAGE OF COLORADO, INC. ",Perennial Advantage ,"Perennial Consortium, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,83%,34%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,90%,92%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,99,Not enough data available ,Not enough data available ,78%,Not enough data available ,Not enough data available
